h_nb_victories_total,h_nb_draws_total,h_season_points,h_nb_games_total,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_goals_scored_home,h_mean_nb_goals_scored_home,h_nb_goals_conceded_home,h_mean_nb_goals_conceded_home,h_last_n_games_points_home,h_season_wages,a_nb_victories_total,a_nb_draws_total,a_season_points,a_nb_games_total,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_goals_scored_away,a_mean_nb_goals_scored_away,a_nb_goals_conceded_away,a_mean_nb_goals_conceded_away,a_last_n_games_points,a_season_wages,home_win
2.0,4.0,10.0,13.0,5.0,1.0,1.0,3.0,5.0,1.0,7.0,1.4,1.0,64.0,8.0,3.0,27.0,14.0,7.0,2.0,2.0,0.0,10.0,1.4285714285714286,11.0,1.5714285714285714,3.0,192.0,0
9.0,2.0,29.0,13.0,7.0,5.0,1.0,1.0,14.0,2.0,6.0,0.8571428571428571,7.0,166.0,6.0,5.0,23.0,14.0,6.0,2.0,2.0,0.0,5.0,0.8333333333333334,6.0,1.0,2.0,63.0,1
6.0,2.0,20.0,13.0,5.0,2.0,2.0,1.0,7.0,1.4,5.0,1.0,4.0,78.0,4.0,2.0,14.0,13.0,7.0,2.0,0.0,0.0,5.0,0.7142857142857143,19.0,2.7142857142857144,3.0,54.0,1
5.0,3.0,18.0,14.0,6.0,4.0,2.0,0.0,7.0,1.1666666666666667,2.0,0.3333333333333333,7.0,43.0,3.0,1.0,10.0,13.0,5.0,0.0,0.0,0.0,2.0,0.4,11.0,2.2,0.0,90.0,0
3.0,5.0,14.0,13.0,7.0,2.0,4.0,1.0,6.0,0.8571428571428571,5.0,0.7142857142857143,5.0,61.0,2.0,1.0,7.0,13.0,5.0,0.0,1.0,0.0,2.0,0.4,12.0,2.4,0.0,70.0,1
8.0,2.0,26.0,14.0,6.0,6.0,0.0,0.0,23.0,3.8333333333333335,2.0,0.3333333333333333,9.0,205.0,8.0,3.0,27.0,14.0,7.0,5.0,1.0,0.0,8.0,1.1428571428571428,3.0,0.42857142857142855,7.0,100.0,1
3.0,4.0,13.0,13.0,5.0,2.0,1.0,2.0,5.0,1.0,5.0,1.0,3.0,53.0,6.0,3.0,21.0,14.0,6.0,3.0,1.0,0.0,12.0,2.0,10.0,1.6666666666666667,7.0,215.0,0
3.0,5.0,14.0,13.0,7.0,2.0,1.0,4.0,8.0,1.1428571428571428,9.0,1.2857142857142858,3.0,65.0,5.0,2.0,17.0,13.0,7.0,3.0,2.0,0.0,8.0,1.1428571428571428,7.0,1.0,4.0,69.0,0
6.0,7.0,25.0,14.0,6.0,3.0,3.0,0.0,9.0,1.5,6.0,1.0,5.0,69.0,4.0,5.0,17.0,14.0,6.0,1.0,1.0,0.0,7.0,1.1666666666666667,11.0,1.8333333333333333,1.0,61.0,1
4.0,2.0,14.0,14.0,6.0,2.0,2.0,2.0,7.0,1.1666666666666667,7.0,1.1666666666666667,4.0,54.0,4.0,1.0,13.0,14.0,6.0,1.0,0.0,0.0,3.0,0.5,11.0,1.8333333333333333,3.0,90.0,1
7.0,2.0,23.0,14.0,6.0,3.0,2.0,1.0,9.0,1.5,6.0,1.0,7.0,78.0,3.0,6.0,15.0,14.0,6.0,1.0,4.0,0.0,6.0,1.0,8.0,1.3333333333333333,2.0,65.0,1
3.0,5.0,14.0,14.0,6.0,2.0,2.0,2.0,7.0,1.1666666666666667,7.0,1.1666666666666667,4.0,53.0,10.0,2.0,32.0,14.0,6.0,4.0,1.0,0.0,11.0,1.8333333333333333,5.0,0.8333333333333334,4.0,166.0,0
2.0,4.0,10.0,14.0,6.0,1.0,1.0,4.0,5.0,0.8333333333333334,10.0,1.6666666666666667,1.0,64.0,4.0,1.0,13.0,14.0,6.0,2.0,0.0,0.0,5.0,0.8333333333333334,10.0,1.6666666666666667,3.0,69.0,1
5.0,3.0,18.0,14.0,6.0,2.0,0.0,4.0,6.0,1.0,9.0,1.5,3.0,69.0,2.0,1.0,7.0,14.0,6.0,0.0,1.0,0.0,2.0,0.3333333333333333,14.0,2.3333333333333335,0.0,70.0,0
8.0,11.0,35.0,36.0,17.0,4.0,7.0,6.0,16.0,0.9411764705882353,18.0,1.0588235294117647,4.0,58.0,12.0,10.0,46.0,36.0,17.0,3.0,4.0,0.0,11.0,0.6470588235294118,26.0,1.5294117647058822,2.0,56.0,1
9.0,15.0,42.0,36.0,17.0,7.0,7.0,3.0,20.0,1.1764705882352942,16.0,0.9411764705882353,3.0,60.0,21.0,9.0,72.0,37.0,18.0,9.0,4.0,0.0,30.0,1.6666666666666667,23.0,1.2777777777777777,7.0,179.0,0
5.0,10.0,25.0,37.0,18.0,3.0,8.0,7.0,20.0,1.1111111111111112,31.0,1.7222222222222223,2.0,46.0,14.0,7.0,49.0,36.0,17.0,5.0,3.0,0.0,19.0,1.1176470588235294,25.0,1.4705882352941178,3.0,54.0,1
4.0,12.0,24.0,36.0,17.0,2.0,7.0,8.0,12.0,0.7058823529411765,26.0,1.5294117647058822,1.0,78.0,20.0,8.0,68.0,36.0,17.0,9.0,3.0,0.0,35.0,2.0588235294117645,27.0,1.588235294117647,5.0,96.0,0
9.0,13.0,40.0,36.0,17.0,7.0,6.0,4.0,21.0,1.2352941176470589,20.0,1.1764705882352942,4.0,51.0,10.0,7.0,37.0,36.0,17.0,1.0,6.0,0.0,19.0,1.1176470588235294,36.0,2.1176470588235294,2.0,62.0,0
11.0,9.0,42.0,36.0,17.0,7.0,2.0,8.0,26.0,1.5294117647058822,26.0,1.5294117647058822,0.0,67.0,9.0,8.0,35.0,37.0,18.0,5.0,2.0,0.0,20.0,1.1111111111111112,33.0,1.8333333333333333,3.0,44.0,0
15.0,14.0,59.0,36.0,17.0,11.0,5.0,1.0,31.0,1.8235294117647058,17.0,1.0,9.0,63.0,11.0,12.0,45.0,36.0,17.0,5.0,4.0,0.0,18.0,1.0588235294117647,23.0,1.3529411764705883,4.0,49.0,0
10.0,11.0,41.0,37.0,18.0,5.0,5.0,8.0,23.0,1.2777777777777777,27.0,1.5,4.0,72.0,8.0,13.0,37.0,36.0,17.0,2.0,6.0,0.0,21.0,1.2352941176470589,35.0,2.0588235294117645,4.0,47.0,0
27.0,5.0,86.0,37.0,18.0,15.0,0.0,3.0,43.0,2.388888888888889,18.0,1.0,3.0,181.0,11.0,13.0,46.0,37.0,18.0,5.0,5.0,0.0,18.0,1.0,23.0,1.2777777777777777,4.0,49.0,1
9.0,15.0,42.0,37.0,18.0,7.0,7.0,4.0,20.0,1.1111111111111112,20.0,1.1111111111111112,3.0,60.0,20.0,9.0,69.0,37.0,18.0,9.0,4.0,0.0,35.0,1.9444444444444444,27.0,1.5,5.0,96.0,0
4.0,13.0,25.0,37.0,18.0,2.0,8.0,8.0,12.0,0.6666666666666666,26.0,1.4444444444444444,1.0,78.0,10.0,8.0,38.0,37.0,18.0,1.0,7.0,0.0,19.0,1.0555555555555556,36.0,2.0,2.0,62.0,0
9.0,14.0,41.0,37.0,18.0,7.0,7.0,4.0,21.0,1.1666666666666667,20.0,1.1111111111111112,4.0,51.0,14.0,7.0,49.0,37.0,18.0,5.0,3.0,0.0,21.0,1.1666666666666667,28.0,1.5555555555555556,3.0,54.0,1
9.0,11.0,38.0,37.0,18.0,5.0,7.0,6.0,19.0,1.0555555555555556,18.0,1.0,4.0,58.0,9.0,13.0,40.0,37.0,18.0,3.0,6.0,0.0,22.0,1.2222222222222223,35.0,1.9444444444444444,4.0,47.0,0
11.0,10.0,43.0,37.0,18.0,7.0,3.0,8.0,27.0,1.5,27.0,1.5,0.0,67.0,15.0,13.0,58.0,37.0,18.0,6.0,7.0,0.0,35.0,1.9444444444444444,26.0,1.4444444444444444,7.0,132.0,0
15.0,15.0,60.0,37.0,18.0,11.0,6.0,1.0,31.0,1.7222222222222223,17.0,0.9444444444444444,9.0,63.0,12.0,10.0,46.0,37.0,18.0,3.0,4.0,0.0,11.0,0.6111111111111112,29.0,1.6111111111111112,2.0,56.0,1
3.0,4.0,13.0,15.0,7.0,2.0,1.0,4.0,8.0,1.1428571428571428,10.0,1.4285714285714286,4.0,64.0,2.0,2.0,8.0,15.0,7.0,0.0,2.0,0.0,2.0,0.2857142857142857,14.0,2.0,1.0,70.0,0
9.0,2.0,29.0,15.0,7.0,7.0,0.0,0.0,29.0,4.142857142857143,2.0,0.2857142857142857,9.0,205.0,11.0,2.0,35.0,15.0,7.0,5.0,1.0,0.0,14.0,2.0,5.0,0.7142857142857143,6.0,166.0,1
5.0,3.0,18.0,15.0,7.0,4.0,2.0,1.0,7.0,1.0,3.0,0.42857142857142855,6.0,43.0,4.0,5.0,17.0,15.0,7.0,1.0,1.0,0.0,7.0,1.0,15.0,2.142857142857143,1.0,61.0,0
8.0,2.0,26.0,15.0,7.0,4.0,2.0,1.0,11.0,1.5714285714285714,7.0,1.0,9.0,78.0,6.0,5.0,23.0,15.0,7.0,2.0,2.0,0.0,5.0,0.7142857142857143,8.0,1.1428571428571428,1.0,63.0,0
9.0,3.0,30.0,15.0,7.0,6.0,1.0,0.0,17.0,2.4285714285714284,6.0,0.8571428571428571,7.0,192.0,4.0,1.0,13.0,15.0,7.0,1.0,0.0,0.0,3.0,0.42857142857142855,12.0,1.7142857142857142,3.0,90.0,1
3.0,5.0,14.0,15.0,7.0,2.0,2.0,3.0,7.0,1.0,10.0,1.4285714285714286,4.0,53.0,3.0,6.0,15.0,15.0,7.0,1.0,4.0,0.0,7.0,1.0,10.0,1.4285714285714286,1.0,65.0,1
7.0,7.0,28.0,15.0,7.0,4.0,3.0,0.0,13.0,1.8571428571428572,6.0,0.8571428571428571,5.0,69.0,4.0,1.0,13.0,15.0,7.0,2.0,0.0,0.0,5.0,0.7142857142857143,13.0,1.8571428571428572,0.0,69.0,1
5.0,4.0,19.0,15.0,7.0,2.0,1.0,4.0,6.0,0.8571428571428571,9.0,1.2857142857142858,4.0,69.0,6.0,4.0,22.0,15.0,7.0,3.0,2.0,0.0,14.0,2.0,12.0,1.7142857142857142,5.0,215.0,0
5.0,2.0,17.0,15.0,7.0,3.0,2.0,2.0,8.0,1.1428571428571428,7.0,1.0,7.0,54.0,5.0,4.0,19.0,15.0,7.0,3.0,0.0,0.0,6.0,0.8571428571428571,8.0,1.1428571428571428,3.0,63.0,0
8.0,3.0,27.0,15.0,7.0,3.0,2.0,2.0,7.0,1.0,7.0,1.0,4.0,100.0,9.0,3.0,30.0,15.0,7.0,2.0,3.0,0.0,12.0,1.7142857142857142,13.0,1.8571428571428572,1.0,144.0,0
2.0,3.0,9.0,16.0,8.0,2.0,0.0,6.0,10.0,1.25,16.0,2.0,3.0,70.0,5.0,3.0,18.0,16.0,8.0,2.0,0.0,0.0,6.0,0.75,21.0,2.625,3.0,54.0,0
4.0,1.0,13.0,16.0,8.0,3.0,1.0,4.0,7.0,0.875,10.0,1.25,7.0,90.0,8.0,3.0,27.0,16.0,8.0,4.0,0.0,0.0,9.0,1.125,14.0,1.75,6.0,78.0,0
4.0,1.0,13.0,16.0,8.0,2.0,1.0,5.0,9.0,1.125,13.0,1.625,3.0,69.0,10.0,2.0,32.0,16.0,8.0,2.0,2.0,0.0,12.0,1.5,13.0,1.625,4.0,205.0,0
10.0,3.0,33.0,16.0,8.0,7.0,0.0,1.0,22.0,2.75,5.0,0.625,9.0,144.0,4.0,5.0,17.0,16.0,8.0,1.0,3.0,0.0,4.0,0.5,12.0,1.5,1.0,53.0,1
7.0,4.0,25.0,16.0,8.0,3.0,2.0,3.0,8.0,1.0,7.0,0.875,3.0,215.0,3.0,5.0,14.0,16.0,8.0,1.0,3.0,0.0,5.0,0.625,9.0,1.125,0.0,64.0,1
4.0,6.0,18.0,16.0,8.0,3.0,4.0,1.0,8.0,1.0,5.0,0.625,7.0,61.0,5.0,4.0,19.0,16.0,8.0,3.0,3.0,0.0,10.0,1.25,9.0,1.125,4.0,69.0,1
3.0,6.0,15.0,16.0,8.0,2.0,2.0,4.0,10.0,1.25,11.0,1.375,1.0,65.0,5.0,4.0,19.0,16.0,8.0,1.0,1.0,0.0,6.0,0.75,16.0,2.0,1.0,43.0,0
5.0,5.0,20.0,16.0,8.0,2.0,4.0,2.0,15.0,1.875,12.0,1.5,5.0,63.0,8.0,7.0,31.0,16.0,8.0,3.0,4.0,0.0,10.0,1.25,8.0,1.0,5.0,69.0,0
6.0,6.0,24.0,16.0,8.0,4.0,3.0,1.0,14.0,1.75,6.0,0.75,4.0,63.0,8.0,3.0,27.0,16.0,8.0,5.0,1.0,0.0,8.0,1.0,9.0,1.125,6.0,100.0,0
11.0,2.0,35.0,16.0,8.0,6.0,1.0,1.0,16.0,2.0,6.0,0.75,7.0,166.0,10.0,3.0,33.0,16.0,8.0,3.0,2.0,0.0,13.0,1.625,11.0,1.375,6.0,192.0,0
3.0,5.0,14.0,17.0,8.0,2.0,2.0,4.0,8.0,1.0,10.0,1.25,4.0,64.0,11.0,3.0,36.0,17.0,8.0,5.0,1.0,0.0,17.0,2.125,11.0,1.375,3.0,166.0,0
5.0,4.0,19.0,17.0,8.0,2.0,1.0,5.0,6.0,0.75,12.0,1.5,4.0,69.0,4.0,1.0,13.0,17.0,8.0,1.0,0.0,0.0,4.0,0.5,14.0,1.75,3.0,90.0,0
4.0,5.0,17.0,17.0,8.0,3.0,2.0,3.0,8.0,1.0,10.0,1.25,4.0,53.0,6.0,6.0,24.0,17.0,8.0,2.0,3.0,0.0,6.0,0.75,9.0,1.125,1.0,63.0,0
10.0,4.0,34.0,17.0,8.0,7.0,1.0,0.0,19.0,2.375,7.0,0.875,7.0,192.0,5.0,5.0,20.0,17.0,8.0,3.0,1.0,0.0,7.0,0.875,9.0,1.125,4.0,63.0,1
9.0,7.0,34.0,17.0,8.0,5.0,3.0,0.0,17.0,2.125,7.0,0.875,7.0,69.0,2.0,4.0,10.0,17.0,8.0,0.0,3.0,0.0,2.0,0.25,14.0,1.75,2.0,70.0,0
5.0,5.0,20.0,17.0,8.0,4.0,3.0,1.0,7.0,0.875,3.0,0.375,4.0,43.0,8.0,4.0,28.0,17.0,8.0,4.0,2.0,0.0,17.0,2.125,12.0,1.5,5.0,215.0,0
11.0,2.0,35.0,17.0,8.0,8.0,0.0,0.0,35.0,4.375,5.0,0.625,9.0,205.0,11.0,3.0,36.0,17.0,8.0,3.0,3.0,0.0,17.0,2.125,13.0,1.625,4.0,144.0,1
9.0,3.0,30.0,17.0,8.0,4.0,3.0,1.0,12.0,1.5,8.0,1.0,7.0,78.0,5.0,6.0,21.0,17.0,8.0,1.0,2.0,0.0,7.0,0.875,15.0,1.875,2.0,61.0,1
5.0,4.0,19.0,17.0,8.0,3.0,3.0,2.0,9.0,1.125,8.0,1.0,7.0,54.0,4.0,1.0,13.0,17.0,8.0,2.0,0.0,0.0,6.0,0.75,17.0,2.125,0.0,69.0,0
9.0,3.0,30.0,17.0,8.0,3.0,2.0,3.0,7.0,0.875,12.0,1.5,1.0,100.0,3.0,7.0,16.0,17.0,8.0,1.0,4.0,0.0,7.0,0.875,11.0,1.375,1.0,65.0,0
3.0,5.0,14.0,18.0,9.0,2.0,2.0,5.0,9.0,1.0,13.0,1.4444444444444444,4.0,64.0,3.0,8.0,17.0,18.0,9.0,1.0,5.0,0.0,8.0,0.8888888888888888,12.0,1.3333333333333333,1.0,65.0,0
5.0,4.0,19.0,18.0,9.0,3.0,3.0,3.0,10.0,1.1111111111111112,10.0,1.1111111111111112,4.0,54.0,9.0,4.0,31.0,18.0,9.0,5.0,2.0,0.0,20.0,2.2222222222222223,14.0,1.5555555555555556,7.0,215.0,0
12.0,2.0,38.0,18.0,9.0,9.0,0.0,0.0,37.0,4.111111111111111,6.0,0.6666666666666666,9.0,205.0,5.0,1.0,16.0,18.0,9.0,2.0,0.0,0.0,5.0,0.5555555555555556,14.0,1.5555555555555556,3.0,90.0,1
5.0,4.0,19.0,18.0,9.0,2.0,1.0,6.0,6.0,0.6666666666666666,13.0,1.4444444444444444,1.0,69.0,5.0,5.0,20.0,18.0,9.0,3.0,1.0,0.0,7.0,0.7777777777777778,10.0,1.1111111111111112,1.0,63.0,0
4.0,5.0,17.0,18.0,9.0,3.0,2.0,4.0,8.0,0.8888888888888888,13.0,1.4444444444444444,3.0,53.0,3.0,4.0,13.0,18.0,9.0,1.0,3.0,0.0,3.0,0.3333333333333333,14.0,1.5555555555555556,5.0,70.0,0
5.0,5.0,20.0,18.0,9.0,4.0,3.0,2.0,9.0,1.0,6.0,0.6666666666666666,4.0,43.0,5.0,1.0,16.0,18.0,9.0,3.0,0.0,0.0,8.0,0.8888888888888888,18.0,2.0,3.0,69.0,1
9.0,4.0,31.0,18.0,9.0,3.0,3.0,3.0,8.0,0.8888888888888888,13.0,1.4444444444444444,2.0,100.0,5.0,6.0,21.0,18.0,9.0,1.0,2.0,0.0,8.0,0.8888888888888888,20.0,2.2222222222222223,1.0,61.0,1
11.0,4.0,37.0,18.0,9.0,8.0,1.0,0.0,20.0,2.2222222222222223,7.0,0.7777777777777778,9.0,192.0,11.0,3.0,36.0,18.0,9.0,3.0,3.0,0.0,18.0,2.0,15.0,1.6666666666666667,3.0,144.0,1
9.0,7.0,34.0,18.0,9.0,5.0,3.0,1.0,17.0,1.8888888888888888,8.0,0.8888888888888888,6.0,69.0,7.0,6.0,27.0,18.0,9.0,3.0,3.0,0.0,9.0,1.0,9.0,1.0,4.0,63.0,1
10.0,3.0,33.0,18.0,9.0,5.0,3.0,1.0,17.0,1.8888888888888888,9.0,1.0,7.0,78.0,12.0,3.0,39.0,18.0,9.0,6.0,1.0,0.0,20.0,2.2222222222222223,12.0,1.3333333333333333,6.0,166.0,0
5.0,6.0,21.0,19.0,9.0,2.0,4.0,3.0,16.0,1.7777777777777777,14.0,1.5555555555555556,4.0,63.0,13.0,2.0,41.0,19.0,9.0,3.0,2.0,0.0,16.0,1.7777777777777777,15.0,1.6666666666666667,7.0,205.0,0
5.0,6.0,21.0,19.0,9.0,4.0,4.0,1.0,10.0,1.1111111111111112,6.0,0.6666666666666666,7.0,61.0,10.0,7.0,37.0,19.0,9.0,4.0,4.0,0.0,12.0,1.3333333333333333,9.0,1.0,7.0,69.0,0
3.0,9.0,18.0,19.0,9.0,2.0,3.0,4.0,11.0,1.2222222222222223,12.0,1.3333333333333333,1.0,65.0,10.0,3.0,33.0,19.0,9.0,5.0,0.0,0.0,12.0,1.3333333333333333,14.0,1.5555555555555556,6.0,78.0,1
7.0,6.0,27.0,19.0,9.0,4.0,3.0,2.0,16.0,1.7777777777777777,9.0,1.0,1.0,63.0,12.0,4.0,40.0,19.0,9.0,3.0,3.0,0.0,13.0,1.4444444444444444,11.0,1.2222222222222223,4.0,192.0,0
3.0,5.0,14.0,19.0,9.0,2.0,1.0,6.0,10.0,1.1111111111111112,16.0,1.7777777777777777,1.0,70.0,5.0,5.0,20.0,19.0,9.0,3.0,3.0,0.0,11.0,1.2222222222222223,11.0,1.2222222222222223,3.0,69.0,0
11.0,3.0,36.0,19.0,9.0,8.0,0.0,1.0,25.0,2.7777777777777777,6.0,0.6666666666666666,9.0,144.0,6.0,5.0,23.0,19.0,9.0,1.0,2.0,0.0,7.0,0.7777777777777778,17.0,1.8888888888888888,2.0,43.0,1
5.0,1.0,16.0,19.0,9.0,2.0,1.0,6.0,11.0,1.2222222222222223,17.0,1.8888888888888888,3.0,69.0,3.0,6.0,15.0,19.0,9.0,1.0,3.0,0.0,6.0,0.6666666666666666,12.0,1.3333333333333333,0.0,64.0,1
5.0,1.0,16.0,19.0,9.0,3.0,1.0,5.0,7.0,0.7777777777777778,13.0,1.4444444444444444,6.0,90.0,5.0,4.0,19.0,19.0,9.0,2.0,1.0,0.0,6.0,0.6666666666666666,21.0,2.3333333333333335,4.0,54.0,0
13.0,3.0,42.0,19.0,9.0,6.0,2.0,1.0,16.0,1.7777777777777777,6.0,0.6666666666666666,5.0,166.0,4.0,6.0,18.0,19.0,9.0,1.0,3.0,0.0,5.0,0.5555555555555556,15.0,1.6666666666666667,1.0,53.0,1
10.0,4.0,34.0,19.0,9.0,4.0,2.0,3.0,11.0,1.2222222222222223,8.0,0.8888888888888888,3.0,215.0,10.0,4.0,34.0,19.0,9.0,6.0,1.0,0.0,11.0,1.2222222222222223,11.0,1.2222222222222223,9.0,100.0,0
6.0,1.0,19.0,20.0,10.0,3.0,1.0,6.0,13.0,1.3,18.0,1.8,6.0,69.0,7.0,6.0,27.0,20.0,10.0,3.0,3.0,0.0,10.0,1.0,11.0,1.1,4.0,63.0,0
6.0,5.0,23.0,20.0,10.0,5.0,3.0,2.0,15.0,1.5,6.0,0.6,4.0,43.0,11.0,4.0,37.0,20.0,10.0,7.0,1.0,0.0,13.0,1.3,12.0,1.2,9.0,100.0,0
10.0,3.0,33.0,20.0,10.0,5.0,3.0,2.0,17.0,1.7,10.0,1.0,4.0,78.0,3.0,5.0,14.0,20.0,10.0,1.0,4.0,0.0,5.0,0.5,16.0,1.6,5.0,70.0,0
5.0,7.0,22.0,20.0,10.0,4.0,5.0,1.0,11.0,1.1,7.0,0.7,7.0,61.0,10.0,4.0,34.0,20.0,10.0,6.0,2.0,0.0,21.0,2.1,14.0,1.4,9.0,215.0,1
3.0,6.0,15.0,20.0,10.0,2.0,3.0,5.0,12.0,1.2,16.0,1.6,2.0,64.0,5.0,6.0,21.0,20.0,10.0,3.0,2.0,0.0,8.0,0.8,11.0,1.1,2.0,63.0,1
10.0,8.0,38.0,20.0,10.0,6.0,3.0,1.0,19.0,1.9,9.0,0.9,6.0,69.0,6.0,5.0,23.0,20.0,10.0,4.0,3.0,0.0,12.0,1.2,11.0,1.1,3.0,69.0,1
4.0,6.0,18.0,20.0,10.0,3.0,3.0,4.0,10.0,1.0,15.0,1.5,4.0,53.0,5.0,5.0,20.0,20.0,10.0,2.0,2.0,0.0,7.0,0.7,22.0,2.2,5.0,54.0,1
6.0,1.0,19.0,21.0,11.0,3.0,1.0,7.0,13.0,1.1818181818181819,21.0,1.9090909090909092,3.0,69.0,13.0,4.0,43.0,20.0,10.0,4.0,3.0,0.0,16.0,1.6,11.0,1.1,4.0,192.0,0
11.0,8.0,41.0,21.0,11.0,7.0,3.0,1.0,21.0,1.9090909090909092,10.0,0.9090909090909091,6.0,69.0,4.0,6.0,18.0,21.0,10.0,1.0,3.0,0.0,7.0,0.7,14.0,1.4,0.0,64.0,1
8.0,6.0,30.0,21.0,10.0,4.0,3.0,3.0,16.0,1.6,12.0,1.2,1.0,63.0,12.0,3.0,39.0,20.0,10.0,3.0,3.0,0.0,19.0,1.9,17.0,1.7,3.0,144.0,0
6.0,7.0,25.0,21.0,11.0,5.0,5.0,1.0,13.0,1.1818181818181819,8.0,0.7272727272727273,7.0,61.0,14.0,3.0,45.0,20.0,10.0,7.0,1.0,0.0,21.0,2.1,12.0,1.2,6.0,166.0,1
6.0,6.0,24.0,21.0,11.0,5.0,4.0,2.0,16.0,1.4545454545454546,7.0,0.6363636363636364,4.0,43.0,10.0,3.0,33.0,21.0,10.0,5.0,0.0,0.0,12.0,1.2,15.0,1.5,6.0,78.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0
6.0,5.0,23.0,21.0,10.0,2.0,2.0,6.0,7.0,0.7,14.0,1.4,1.0,69.0,14.0,3.0,45.0,21.0,11.0,7.0,1.0,0.0,21.0,1.9090909090909092,13.0,1.1818181818181819,6.0,166.0,0
13.0,3.0,42.0,21.0,10.0,9.0,0.0,1.0,27.0,2.7,6.0,0.6,9.0,144.0,6.0,5.0,23.0,22.0,11.0,4.0,3.0,0.0,13.0,1.1818181818181819,13.0,1.1818181818181819,3.0,69.0,0
4.0,6.0,18.0,22.0,11.0,3.0,3.0,5.0,14.0,1.2727272727272727,16.0,1.4545454545454546,4.0,64.0,11.0,3.0,36.0,22.0,11.0,6.0,0.0,0.0,16.0,1.4545454545454546,16.0,1.4545454545454546,6.0,78.0,0
4.0,5.0,17.0,21.0,10.0,2.0,1.0,7.0,10.0,1.0,17.0,1.7,1.0,70.0,8.0,6.0,30.0,22.0,11.0,4.0,3.0,0.0,13.0,1.1818181818181819,11.0,1.0,6.0,63.0,0
5.0,5.0,20.0,21.0,10.0,3.0,3.0,4.0,10.0,1.0,11.0,1.1,1.0,54.0,6.0,6.0,24.0,22.0,10.0,1.0,2.0,0.0,7.0,0.7,19.0,1.9,2.0,43.0,1
14.0,2.0,44.0,20.0,10.0,10.0,0.0,0.0,38.0,3.8,6.0,0.6,9.0,205.0,5.0,6.0,21.0,21.0,10.0,1.0,3.0,0.0,5.0,0.5,17.0,1.7,0.0,53.0,1
5.0,2.0,17.0,20.0,10.0,3.0,2.0,5.0,8.0,0.8,14.0,1.4,4.0,90.0,7.0,7.0,28.0,22.0,10.0,1.0,2.0,0.0,8.0,0.8,23.0,2.3,1.0,61.0,1
15.0,3.0,48.0,22.0,10.0,7.0,2.0,1.0,18.0,1.8,6.0,0.6,5.0,166.0,6.0,1.0,19.0,22.0,10.0,3.0,0.0,0.0,8.0,0.8,24.0,2.4,3.0,69.0,1
14.0,4.0,46.0,21.0,10.0,9.0,1.0,0.0,22.0,2.2,8.0,0.8,9.0,192.0,10.0,4.0,34.0,21.0,11.0,6.0,2.0,0.0,22.0,2.0,16.0,1.4545454545454546,6.0,215.0,1
5.0,6.0,21.0,21.0,10.0,2.0,4.0,4.0,18.0,1.8,17.0,1.7,1.0,63.0,11.0,5.0,38.0,21.0,11.0,7.0,2.0,0.0,14.0,1.2727272727272727,13.0,1.1818181818181819,7.0,100.0,0
4.0,9.0,21.0,20.0,10.0,3.0,3.0,4.0,12.0,1.2,12.0,1.2,4.0,65.0,12.0,8.0,44.0,22.0,10.0,4.0,5.0,0.0,13.0,1.3,10.0,1.0,5.0,69.0,0
10.0,4.0,34.0,22.0,10.0,4.0,2.0,4.0,12.0,1.2,10.0,1.0,3.0,215.0,5.0,6.0,21.0,22.0,11.0,1.0,3.0,0.0,7.0,0.6363636363636364,21.0,1.9090909090909092,0.0,53.0,1
