h_nb_games_home,h_nb_victories,h_season_points,h_nb_games_total,h_last_n_games_points,h_nb_goals_scored_home,h_mean_nb_goals_scored_home,h_nb_goals_conceded_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_games_away,a_nb_victories_draws,a_season_points,a_nb_games_total,a_last_n_games_points,a_nb_goals_scored_away,a_mean_nb_goals_scored_away,a_nb_goals_conceded_away,a_mean_nb_goals_conceded_away,a_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win,id,Date
11.0,5.0,21.0,22.0,3.0,13.0,1.18181818182,14.0,1.27272727273,62.0,11.0,2.0,16.0,22.0,0.0,8.0,0.727272727273,21.0,1.90909090909,46.0,1,3,17388.9591624,52409.0,0,E0_2012_2013_221,2013-01-19
11.0,5.0,42.0,22.0,4.0,24.0,2.18181818182,10.0,0.909090909091,179.0,11.0,9.0,34.0,21.0,7.0,15.0,1.36363636364,9.0,0.818181818182,154.0,1,3,494.891742164,42449.0,1,E0_2012_2013_226,2013-01-20
11.0,6.0,40.0,22.0,7.0,17.0,1.54545454545,11.0,1.0,96.0,11.0,9.0,55.0,22.0,7.0,26.0,2.36363636364,15.0,1.36363636364,181.0,1,3,9459.49334874,36230.0,0,E0_2012_2013_227,2013-01-20
11.0,3.0,22.0,22.0,4.0,15.0,1.36363636364,14.0,1.27272727273,47.0,11.0,9.0,37.0,22.0,7.0,18.0,1.63636363636,14.0,1.27272727273,63.0,1,4,10105.7427768,32689.0,0,E0_2012_2013_228,2013-01-21
10.0,5.0,34.0,22.0,6.0,25.0,2.5,15.0,1.5,154.0,10.0,4.0,27.0,22.0,1.0,5.0,0.5,14.0,1.4,56.0,1,4,308.979021446,60361.0,1,E0_2012_2013_229,2013-01-23
11.0,4.0,28.0,23.0,6.0,14.0,1.27272727273,12.0,1.09090909091,58.0,11.0,7.0,33.0,23.0,5.0,12.0,1.09090909091,9.0,0.818181818182,49.0,1,5,18427.6143053,48707.0,0,E0_2012_2013_233,2013-01-29
11.0,5.0,29.0,23.0,4.0,14.0,1.27272727273,11.0,1.0,60.0,11.0,4.0,19.0,23.0,4.0,10.0,0.909090909091,18.0,1.63636363636,44.0,1,5,4642.7103588,27740.0,0,E0_2012_2013_232,2013-01-29
11.0,2.0,20.0,23.0,0.0,8.0,0.727272727273,16.0,1.45454545455,72.0,11.0,5.0,21.0,23.0,1.0,14.0,1.27272727273,25.0,2.27272727273,62.0,1,5,15713.8703306,42785.0,0,E0_2012_2013_230,2013-01-29
11.0,1.0,15.0,23.0,1.0,8.0,0.727272727273,19.0,1.72727272727,78.0,11.0,10.0,51.0,23.0,6.0,18.0,1.63636363636,10.0,0.909090909091,233.0,1,5,9675.2156869,18439.0,0,E0_2012_2013_231,2013-01-29
11.0,6.0,37.0,23.0,6.0,30.0,2.72727272727,16.0,1.45454545455,154.0,11.0,7.0,34.0,23.0,3.0,18.0,1.63636363636,18.0,1.63636363636,132.0,1,5,8442.68742344,60361.0,0,E0_2012_2013_234,2013-01-30
11.0,5.0,38.0,23.0,4.0,17.0,1.54545454545,12.0,1.09090909091,63.0,11.0,5.0,34.0,23.0,3.0,14.0,1.27272727273,21.0,1.90909090909,54.0,1,5,7996.86869118,40157.0,1,E0_2012_2013_235,2013-01-30
11.0,4.0,25.0,23.0,2.0,18.0,1.63636363636,15.0,1.36363636364,67.0,11.0,4.0,27.0,23.0,0.0,6.0,0.545454545455,19.0,1.72727272727,56.0,1,5,650.697879204,25700.0,1,E0_2012_2013_236,2013-01-30
11.0,10.0,56.0,23.0,9.0,30.0,2.72727272727,14.0,1.27272727273,181.0,11.0,5.0,23.0,23.0,5.0,15.0,1.36363636364,26.0,2.36363636364,47.0,1,5,13573.4157544,75811.0,1,E0_2012_2013_237,2013-01-30
11.0,5.0,26.0,23.0,1.0,13.0,1.18181818182,13.0,1.18181818182,51.0,11.0,7.0,41.0,23.0,7.0,22.0,2.0,16.0,1.45454545455,96.0,1,5,5450.35952365,27010.0,0,E0_2012_2013_238,2013-01-30
11.0,3.0,19.0,23.0,7.0,18.0,1.63636363636,21.0,1.90909090909,46.0,11.0,9.0,45.0,23.0,9.0,21.0,1.90909090909,11.0,1.0,179.0,1,5,1881.77448756,24224.0,0,E0_2012_2013_239,2013-01-30
12.0,1.0,16.0,24.0,2.0,8.0,0.666666666667,19.0,1.58333333333,78.0,12.0,6.0,27.0,24.0,0.0,11.0,0.916666666667,26.0,2.16666666667,51.0,2,5,5393.8927564,18439.0,0,E0_2012_2013_244,2013-02-02
12.0,5.0,27.0,24.0,4.0,20.0,1.66666666667,14.0,1.16666666667,56.0,12.0,8.0,34.0,24.0,5.0,12.0,1.0,9.0,0.75,49.0,2,5,2913.31294396,35303.0,1,E0_2012_2013_246,2013-02-02
12.0,3.0,20.0,24.0,7.0,20.0,1.66666666667,23.0,1.91666666667,46.0,12.0,7.0,29.0,24.0,6.0,13.0,1.08333333333,19.0,1.58333333333,58.0,2,5,17743.4439678,24224.0,1,E0_2012_2013_245,2013-02-02
12.0,2.0,20.0,24.0,0.0,15.0,1.25,25.0,2.08333333333,44.0,12.0,5.0,23.0,24.0,4.0,16.0,1.33333333333,28.0,2.33333333333,47.0,2,5,12113.0217281,25133.0,0,E0_2012_2013_247,2013-02-02
12.0,5.0,24.0,24.0,3.0,14.0,1.16666666667,16.0,1.33333333333,62.0,12.0,10.0,46.0,24.0,7.0,23.0,1.91666666667,13.0,1.08333333333,179.0,2,5,17757.8718566,52409.0,1,E0_2012_2013_243,2013-02-02
12.0,6.0,41.0,24.0,4.0,19.0,1.58333333333,13.0,1.08333333333,63.0,12.0,6.0,20.0,24.0,2.0,11.0,0.916666666667,28.0,2.33333333333,72.0,2,5,8280.21505001,40157.0,0,E0_2012_2013_241,2013-02-02
12.0,5.0,28.0,24.0,4.0,21.0,1.75,16.0,1.33333333333,67.0,12.0,10.0,59.0,24.0,5.0,27.0,2.25,16.0,1.33333333333,181.0,2,5,9263.47301965,25700.0,0,E0_2012_2013_242,2013-02-02
12.0,6.0,38.0,24.0,4.0,32.0,2.66666666667,18.0,1.5,154.0,12.0,7.0,30.0,24.0,1.0,8.0,0.666666666667,16.0,1.33333333333,60.0,2,5,6587.82405554,60361.0,1,E0_2012_2013_240,2013-02-02
12.0,9.0,52.0,24.0,9.0,27.0,2.25,9.0,0.75,233.0,12.0,8.0,35.0,24.0,4.0,20.0,1.66666666667,20.0,1.66666666667,132.0,2,5,4849.897847,47405.0,0,E0_2012_2013_248,2013-02-03
12.0,7.0,34.0,24.0,4.0,19.0,1.58333333333,11.0,0.916666666667,54.0,12.0,8.0,42.0,24.0,5.0,23.0,1.91666666667,17.0,1.41666666667,96.0,2,5,4023.2007459,27877.0,0,E0_2012_2013_249,2013-02-03
12.0,6.0,46.0,25.0,4.0,26.0,2.16666666667,11.0,0.916666666667,179.0,12.0,5.0,21.0,25.0,5.0,12.0,1.0,20.0,1.66666666667,44.0,2,6,9137.95661117,42449.0,1,E0_2012_2013_250,2013-02-09
12.0,5.0,28.0,25.0,2.0,14.0,1.16666666667,14.0,1.16666666667,51.0,12.0,6.0,28.0,25.0,3.0,15.0,1.25,25.0,2.08333333333,67.0,2,6,5490.77390823,27010.0,0,E0_2012_2013_251,2013-02-09
12.0,3.0,24.0,25.0,2.0,15.0,1.25,14.0,1.16666666667,47.0,12.0,11.0,53.0,25.0,7.0,18.0,1.5,10.0,0.833333333333,233.0,2,6,14084.1803618,32689.0,1,E0_2012_2013_252,2013-02-09
12.0,5.0,30.0,25.0,2.0,16.0,1.33333333333,13.0,1.08333333333,60.0,12.0,3.0,23.0,25.0,3.0,10.0,0.833333333333,22.0,1.83333333333,46.0,2,6,8485.79823362,27740.0,1,E0_2012_2013_253,2013-02-09
12.0,4.0,29.0,25.0,4.0,14.0,1.16666666667,12.0,1.0,58.0,12.0,9.0,41.0,25.0,4.0,16.0,1.33333333333,11.0,0.916666666667,154.0,2,6,18296.133935,48707.0,0,E0_2012_2013_254,2013-02-09
12.0,4.0,34.0,25.0,5.0,22.0,1.83333333333,18.0,1.5,49.0,12.0,5.0,17.0,25.0,4.0,10.0,0.833333333333,18.0,1.5,78.0,2,6,3196.74849357,20520.0,1,E0_2012_2013_255,2013-02-09
12.0,6.0,45.0,25.0,5.0,18.0,1.5,12.0,1.0,96.0,12.0,6.0,27.0,25.0,4.0,16.0,1.33333333333,26.0,2.16666666667,62.0,2,6,18531.1379392,36230.0,1,E0_2012_2013_256,2013-02-09
12.0,11.0,62.0,25.0,9.0,32.0,2.66666666667,15.0,1.25,181.0,12.0,10.0,42.0,25.0,7.0,18.0,1.5,14.0,1.16666666667,63.0,2,6,4298.76991565,75811.0,1,E0_2012_2013_258,2013-02-10
12.0,2.0,21.0,25.0,0.0,9.0,0.75,18.0,1.5,72.0,12.0,4.0,30.0,25.0,0.0,7.0,0.583333333333,22.0,1.83333333333,56.0,2,6,3984.53286436,42785.0,1,E0_2012_2013_257,2013-02-10
12.0,6.0,36.0,25.0,9.0,22.0,1.83333333333,10.0,0.833333333333,132.0,12.0,5.0,34.0,25.0,0.0,15.0,1.25,23.0,1.91666666667,54.0,2,7,7934.44751541,45276.0,0,E0_2012_2013_259,2013-02-11
13.0,6.0,36.0,26.0,6.0,22.0,1.69230769231,12.0,0.923076923077,132.0,13.0,8.0,37.0,26.0,2.0,12.0,0.923076923077,10.0,0.769230769231,49.0,2,7,10848.4700816,45276.0,1,E0_2012_2013_260,2013-02-17
13.0,7.0,44.0,26.0,7.0,33.0,2.53846153846,18.0,1.38461538462,154.0,13.0,7.0,24.0,26.0,3.0,14.0,1.07692307692,31.0,2.38461538462,72.0,2,8,4240.36194608,60361.0,1,E0_2012_2013_261,2013-02-23
13.0,5.0,29.0,26.0,4.0,21.0,1.61538461538,17.0,1.30769230769,67.0,13.0,7.0,33.0,26.0,0.0,8.0,0.615384615385,17.0,1.30769230769,60.0,2,8,6663.8085929,25700.0,1,E0_2012_2013_262,2013-02-23
13.0,5.0,29.0,26.0,3.0,14.0,1.07692307692,14.0,1.07692307692,51.0,13.0,10.0,42.0,26.0,4.0,18.0,1.38461538462,16.0,1.23076923077,63.0,2,8,12095.8946305,27010.0,1,E0_2012_2013_263,2013-02-23
13.0,1.0,17.0,26.0,3.0,8.0,0.615384615385,19.0,1.46153846154,78.0,13.0,11.0,65.0,26.0,7.0,28.0,2.15384615385,16.0,1.23076923077,181.0,2,8,9385.16854526,18439.0,0,E0_2012_2013_264,2013-02-23
13.0,4.0,23.0,26.0,7.0,22.0,1.69230769231,24.0,1.84615384615,46.0,13.0,5.0,21.0,26.0,2.0,13.0,1.0,24.0,1.84615384615,44.0,2,8,10572.0830654,24224.0,0,E0_2012_2013_265,2013-02-23
13.0,7.0,37.0,26.0,1.0,19.0,1.46153846154,12.0,0.923076923077,54.0,13.0,7.0,29.0,26.0,3.0,14.0,1.07692307692,21.0,1.61538461538,58.0,2,8,15384.5057463,27877.0,1,E0_2012_2013_266,2013-02-23
13.0,6.0,27.0,26.0,3.0,17.0,1.30769230769,18.0,1.38461538462,62.0,13.0,6.0,27.0,26.0,2.0,18.0,1.38461538462,30.0,2.30769230769,47.0,2,8,14101.5773564,52409.0,1,E0_2012_2013_268,2013-02-24
13.0,9.0,53.0,26.0,7.0,29.0,2.23076923077,11.0,0.846153846154,233.0,13.0,10.0,49.0,26.0,4.0,25.0,1.92307692308,16.0,1.23076923077,179.0,2,8,9523.88334479,47405.0,1,E0_2012_2013_267,2013-02-24
13.0,6.0,30.0,26.0,7.0,21.0,1.61538461538,14.0,1.07692307692,56.0,13.0,9.0,48.0,26.0,5.0,24.0,1.84615384615,17.0,1.30769230769,96.0,2,9,487.831457697,35303.0,0,E0_2012_2013_269,2013-02-25
13.0,7.0,49.0,27.0,7.0,30.0,2.30769230769,12.0,0.923076923077,179.0,13.0,6.0,40.0,27.0,3.0,17.0,1.30769230769,23.0,1.76923076923,54.0,3,9,4340.28388665,42449.0,1,E0_2012_2013_270,2013-03-02
13.0,6.0,42.0,27.0,5.0,22.0,1.69230769231,16.0,1.23076923077,63.0,13.0,3.0,23.0,27.0,3.0,11.0,0.846153846154,24.0,1.84615384615,46.0,3,9,9162.78066358,40157.0,1,E0_2012_2013_271,2013-03-02
13.0,12.0,68.0,27.0,9.0,34.0,2.61538461538,15.0,1.15384615385,181.0,13.0,7.0,32.0,27.0,1.0,11.0,0.846153846154,26.0,2.0,51.0,3,9,14710.3689377,75811.0,1,E0_2012_2013_272,2013-03-02
13.0,4.0,27.0,27.0,5.0,18.0,1.38461538462,15.0,1.15384615385,47.0,13.0,5.0,17.0,27.0,4.0,11.0,0.846153846154,22.0,1.69230769231,78.0,3,9,5338.91679154,32689.0,0,E0_2012_2013_273,2013-03-02
13.0,6.0,33.0,27.0,4.0,18.0,1.38461538462,14.0,1.07692307692,60.0,13.0,4.0,30.0,27.0,0.0,8.0,0.615384615385,24.0,1.84615384615,56.0,3,9,6279.42435295,27740.0,0,E0_2012_2013_274,2013-03-02
13.0,4.0,29.0,27.0,4.0,14.0,1.07692307692,13.0,1.0,58.0,13.0,7.0,32.0,27.0,4.0,15.0,1.15384615385,25.0,1.92307692308,67.0,3,9,17841.8145443,48707.0,0,E0_2012_2013_275,2013-03-02
13.0,5.0,37.0,27.0,7.0,26.0,2.0,19.0,1.46153846154,49.0,13.0,6.0,30.0,27.0,4.0,17.0,1.30769230769,28.0,2.15384615385,62.0,3,9,18768.588534,20520.0,1,E0_2012_2013_276,2013-03-02
13.0,2.0,24.0,27.0,1.0,17.0,1.30769230769,27.0,2.07692307692,44.0,13.0,9.0,39.0,27.0,2.0,22.0,1.69230769231,22.0,1.69230769231,132.0,3,9,2085.38512959,25133.0,0,E0_2012_2013_277,2013-03-02
13.0,7.0,51.0,27.0,7.0,20.0,1.53846153846,13.0,1.0,96.0,13.0,10.0,47.0,27.0,4.0,17.0,1.30769230769,11.0,0.846153846154,154.0,3,9,315.565184789,36230.0,1,E0_2012_2013_278,2013-03-03
13.0,3.0,24.0,27.0,3.0,11.0,0.846153846154,19.0,1.46153846154,72.0,13.0,11.0,56.0,27.0,4.0,19.0,1.46153846154,13.0,1.0,233.0,3,10,6437.760756,42785.0,0,E0_2012_2013_279,2013-03-04
14.0,6.0,32.0,28.0,5.0,16.0,1.14285714286,15.0,1.07142857143,51.0,14.0,6.0,27.0,28.0,1.0,20.0,1.42857142857,34.0,2.42857142857,47.0,3,10,2308.11811453,27010.0,0,E0_2012_2013_280,2013-03-09
14.0,1.0,20.0,28.0,2.0,8.0,0.571428571429,21.0,1.5,78.0,14.0,7.0,30.0,28.0,3.0,15.0,1.07142857143,23.0,1.64285714286,58.0,3,10,18059.9639723,18439.0,1,E0_2012_2013_281,2013-03-09
14.0,4.0,23.0,28.0,4.0,22.0,1.57142857143,27.0,1.92857142857,46.0,14.0,7.0,24.0,28.0,2.0,15.0,1.07142857143,33.0,2.35714285714,72.0,3,10,6217.21283659,24224.0,0,E0_2012_2013_282,2013-03-09
14.0,8.0,40.0,28.0,4.0,21.0,1.5,13.0,0.928571428571,54.0,14.0,8.0,40.0,28.0,1.0,12.0,0.857142857143,15.0,1.07142857143,49.0,3,10,3946.52184128,27877.0,1,E0_2012_2013_283,2013-03-09
14.0,7.0,42.0,28.0,6.0,27.0,1.92857142857,12.0,0.857142857143,132.0,14.0,10.0,54.0,28.0,7.0,27.0,1.92857142857,19.0,1.35714285714,96.0,3,10,8720.15409563,45276.0,1,E0_2012_2013_284,2013-03-10
14.0,7.0,30.0,28.0,6.0,21.0,1.5,20.0,1.42857142857,62.0,14.0,7.0,33.0,28.0,0.0,8.0,0.571428571429,18.0,1.28571428571,60.0,3,10,12662.8012234,52409.0,1,E0_2012_2013_285,2013-03-10
14.0,6.0,33.0,29.0,4.0,18.0,1.28571428571,15.0,1.07142857143,60.0,14.0,6.0,43.0,29.0,3.0,17.0,1.21428571429,24.0,1.71428571429,54.0,3,11,3223.96675688,27740.0,0,E0_2012_2013_290,2013-03-16
14.0,6.0,40.0,29.0,9.0,27.0,1.92857142857,19.0,1.35714285714,49.0,14.0,10.0,47.0,28.0,3.0,18.0,1.28571428571,13.0,0.928571428571,154.0,3,11,2855.86924546,20520.0,0,E0_2012_2013_291,2013-03-16
14.0,4.0,28.0,29.0,4.0,19.0,1.35714285714,17.0,1.21428571429,47.0,14.0,10.0,45.0,29.0,5.0,26.0,1.85714285714,22.0,1.57142857143,132.0,3,11,10103.4327203,32689.0,1,E0_2012_2013_289,2013-03-16
14.0,7.0,45.0,28.0,7.0,25.0,1.78571428571,17.0,1.21428571429,63.0,14.0,12.0,59.0,28.0,4.0,20.0,1.42857142857,13.0,0.928571428571,233.0,3,11,4881.04891423,40157.0,1,E0_2012_2013_287,2013-03-16
14.0,13.0,71.0,28.0,9.0,38.0,2.71428571429,15.0,1.07142857143,181.0,14.0,3.0,23.0,29.0,3.0,12.0,0.857142857143,27.0,1.92857142857,46.0,3,11,11001.238163,75811.0,1,E0_2012_2013_288,2013-03-16
14.0,3.0,27.0,29.0,3.0,11.0,0.785714285714,20.0,1.42857142857,72.0,14.0,6.0,23.0,29.0,4.0,13.0,0.928571428571,23.0,1.64285714286,78.0,3,11,4537.67168131,42785.0,1,E0_2012_2013_286,2013-03-16
14.0,8.0,52.0,28.0,9.0,31.0,2.21428571429,12.0,0.857142857143,179.0,14.0,5.0,33.0,28.0,3.0,9.0,0.642857142857,24.0,1.71428571429,56.0,3,11,571.226108662,42449.0,1,E0_2012_2013_292,2013-03-17
14.0,4.0,30.0,29.0,2.0,16.0,1.14285714286,15.0,1.07142857143,58.0,14.0,7.0,33.0,29.0,1.0,11.0,0.785714285714,30.0,2.14285714286,51.0,3,11,15370.9136655,48707.0,0,E0_2012_2013_293,2013-03-17
14.0,8.0,54.0,29.0,7.0,22.0,1.57142857143,14.0,1.0,96.0,14.0,8.0,33.0,28.0,2.0,17.0,1.21428571429,27.0,1.92857142857,67.0,3,11,865.43970447,36230.0,0,E0_2012_2013_294,2013-03-17
14.0,2.0,24.0,28.0,1.0,17.0,1.21428571429,31.0,2.21428571429,44.0,14.0,6.0,33.0,29.0,3.0,17.0,1.21428571429,29.0,2.07142857143,62.0,3,11,9103.56076998,25133.0,1,E0_2012_2013_295,2013-03-17
15.0,6.0,40.0,30.0,6.0,27.0,1.8,21.0,1.4,49.0,15.0,10.0,54.0,30.0,6.0,29.0,1.93333333333,22.0,1.46666666667,96.0,3,13,2541.56386214,20520.0,0,E0_2012_2013_301,2013-03-30
15.0,3.0,27.0,29.0,4.0,19.0,1.26666666667,32.0,2.13333333333,44.0,15.0,8.0,34.0,30.0,2.0,12.0,0.8,31.0,2.06666666667,51.0,3,13,13922.0096856,25133.0,1,E0_2012_2013_303,2013-03-30
14.0,6.0,33.0,29.0,4.0,23.0,1.64285714286,17.0,1.21428571429,56.0,15.0,7.0,44.0,30.0,4.0,17.0,1.13333333333,24.0,1.6,54.0,3,13,3833.43864507,35303.0,1,E0_2012_2013_302,2013-03-30
15.0,4.0,31.0,30.0,2.0,17.0,1.13333333333,16.0,1.06666666667,58.0,14.0,12.0,74.0,29.0,7.0,30.0,2.14285714286,16.0,1.14285714286,181.0,3,13,9401.08466466,48707.0,0,E0_2012_2013_300,2013-03-30
14.0,10.0,59.0,29.0,7.0,31.0,2.21428571429,11.0,0.785714285714,233.0,15.0,6.0,33.0,30.0,0.0,18.0,1.2,31.0,2.06666666667,62.0,3,13,9511.54609112,47405.0,1,E0_2012_2013_298,2013-03-30
15.0,8.0,48.0,29.0,7.0,27.0,1.8,17.0,1.13333333333,63.0,15.0,7.0,34.0,30.0,0.0,9.0,0.6,20.0,1.33333333333,60.0,3,13,5671.64757567,40157.0,1,E0_2012_2013_297,2013-03-30
14.0,8.0,50.0,29.0,7.0,35.0,2.5,19.0,1.35714285714,154.0,15.0,3.0,23.0,30.0,0.0,12.0,0.8,28.0,1.86666666667,46.0,3,13,1999.04381854,60361.0,1,E0_2012_2013_296,2013-03-30
15.0,5.0,31.0,30.0,6.0,22.0,1.46666666667,18.0,1.2,47.0,14.0,10.0,55.0,29.0,1.0,25.0,1.78571428571,18.0,1.28571428571,179.0,3,13,5405.05866609,32689.0,1,E0_2012_2013_299,2013-03-30
15.0,4.0,30.0,30.0,6.0,14.0,0.933333333333,22.0,1.46666666667,72.0,15.0,10.0,45.0,30.0,4.0,27.0,1.8,25.0,1.66666666667,132.0,3,13,8217.78456225,42785.0,0,E0_2012_2013_304,2013-03-31
14.0,6.0,36.0,29.0,6.0,22.0,1.57142857143,17.0,1.21428571429,67.0,15.0,6.0,23.0,30.0,3.0,15.0,1.0,26.0,1.73333333333,78.0,4,14,218.854675795,25700.0,1,E0_2012_2013_305,2013-04-01
15.0,6.0,34.0,31.0,5.0,16.0,1.06666666667,15.0,1.0,51.0,15.0,8.0,40.0,31.0,0.0,13.0,0.866666666667,17.0,1.13333333333,49.0,4,14,5711.29892055,27010.0,0,E0_2012_2013_306,2013-04-06
15.0,4.0,23.0,31.0,3.0,23.0,1.53333333333,29.0,1.93333333333,46.0,15.0,7.0,34.0,31.0,2.0,20.0,1.33333333333,34.0,2.26666666667,47.0,4,14,3617.4882639,24224.0,0,E0_2012_2013_307,2013-04-06
15.0,6.0,34.0,31.0,4.0,18.0,1.2,15.0,1.0,60.0,15.0,8.0,30.0,31.0,4.0,17.0,1.13333333333,34.0,2.26666666667,72.0,4,14,3368.29326973,27740.0,0,E0_2012_2013_308,2013-04-06
15.0,9.0,44.0,31.0,6.0,23.0,1.53333333333,14.0,0.933333333333,54.0,15.0,11.0,53.0,30.0,6.0,20.0,1.33333333333,13.0,0.866666666667,154.0,4,14,4101.36477193,27877.0,0,E0_2012_2013_309,2013-04-06
15.0,2.0,23.0,31.0,4.0,11.0,0.733333333333,22.0,1.46666666667,78.0,14.0,6.0,30.0,30.0,4.0,16.0,1.14285714286,24.0,1.71428571429,44.0,4,14,9328.46184203,18439.0,0,E0_2012_2013_313,2013-04-07
15.0,8.0,57.0,31.0,6.0,22.0,1.46666666667,15.0,1.0,96.0,14.0,10.0,51.0,30.0,1.0,19.0,1.35714285714,18.0,1.28571428571,63.0,4,14,8769.47189374,36230.0,0,E0_2012_2013_314,2013-04-07
15.0,8.0,48.0,31.0,6.0,30.0,2.0,14.0,0.933333333333,132.0,15.0,5.0,36.0,30.0,3.0,9.0,0.6,26.0,1.73333333333,56.0,4,14,8239.69136728,45276.0,0,E0_2012_2013_311,2013-04-07
15.0,9.0,55.0,30.0,9.0,33.0,2.2,12.0,0.8,179.0,15.0,7.0,31.0,31.0,0.0,16.0,1.06666666667,26.0,1.73333333333,58.0,4,14,17871.5783766,42449.0,1,E0_2012_2013_310,2013-04-07
15.0,8.0,33.0,31.0,9.0,23.0,1.53333333333,21.0,1.4,62.0,15.0,9.0,39.0,30.0,5.0,18.0,1.2,27.0,1.8,67.0,4,14,17715.8430195,52409.0,1,E0_2012_2013_312,2013-04-07
15.0,14.0,77.0,30.0,9.0,39.0,2.6,15.0,1.0,181.0,15.0,12.0,62.0,30.0,3.0,20.0,1.33333333333,15.0,1.0,233.0,4,15,592.867568829,75811.0,0,E0_2012_2013_315,2013-04-08
15.0,9.0,56.0,31.0,9.0,39.0,2.6,20.0,1.33333333333,154.0,16.0,8.0,35.0,32.0,1.0,12.0,0.75,32.0,2.0,51.0,4,15,5508.06090518,60361.0,1,E0_2012_2013_316,2013-04-13
16.0,4.0,33.0,32.0,3.0,15.0,0.9375,24.0,1.5,72.0,16.0,9.0,39.0,31.0,4.0,18.0,1.125,28.0,1.75,67.0,4,15,4586.81371232,42785.0,0,E0_2012_2013_317,2013-04-13
16.0,9.0,52.0,31.0,9.0,28.0,1.75,17.0,1.0625,63.0,16.0,6.0,24.0,32.0,3.0,17.0,1.0625,29.0,1.8125,78.0,4,15,8300.55344962,40157.0,1,E0_2012_2013_318,2013-04-13
16.0,4.0,23.0,32.0,0.0,23.0,1.4375,31.0,1.9375,46.0,16.0,11.0,49.0,32.0,6.0,29.0,1.8125,26.0,1.625,132.0,4,15,9128.25235639,24224.0,0,E0_2012_2013_319,2013-04-13
16.0,6.0,37.0,32.0,6.0,24.0,1.5,19.0,1.1875,47.0,16.0,6.0,37.0,31.0,4.0,9.0,0.5625,26.0,1.625,56.0,4,15,5879.00802345,32689.0,0,E0_2012_2013_320,2013-04-13
16.0,9.0,36.0,32.0,9.0,24.0,1.5,21.0,1.3125,62.0,16.0,7.0,31.0,32.0,0.0,17.0,1.0625,28.0,1.75,58.0,4,15,390.039997426,52409.0,0,E0_2012_2013_321,2013-04-14
16.0,6.0,34.0,32.0,1.0,19.0,1.1875,18.0,1.125,60.0,15.0,13.0,77.0,31.0,9.0,31.0,2.06666666667,16.0,1.06666666667,181.0,4,15,3108.57995207,27740.0,0,E0_2012_2013_322,2013-04-14
16.0,10.0,59.0,32.0,9.0,42.0,2.625,21.0,1.3125,154.0,15.0,11.0,55.0,32.0,1.0,21.0,1.4,20.0,1.33333333333,63.0,4,16,8491.07085483,60361.0,0,E0_2012_2013_323,2013-04-16
15.0,7.0,40.0,32.0,6.0,25.0,1.66666666667,19.0,1.26666666667,67.0,15.0,10.0,58.0,31.0,0.0,26.0,1.73333333333,20.0,1.33333333333,179.0,4,16,80.3441436246,25700.0,0,E0_2012_2013_324,2013-04-17
15.0,11.0,65.0,31.0,7.0,35.0,2.33333333333,11.0,0.733333333333,233.0,15.0,7.0,31.0,31.0,4.0,17.0,1.13333333333,25.0,1.66666666667,44.0,4,16,2901.62624393,47405.0,1,E0_2012_2013_325,2013-04-17
15.0,7.0,38.0,32.0,6.0,26.0,1.73333333333,18.0,1.2,56.0,16.0,14.0,80.0,32.0,9.0,33.0,2.0625,16.0,1.0,181.0,4,16,9030.57865646,35303.0,0,E0_2012_2013_326,2013-04-17
16.0,7.0,40.0,33.0,6.0,25.0,1.5625,22.0,1.375,67.0,16.0,12.0,60.0,33.0,6.0,22.0,1.375,14.0,0.875,154.0,4,16,557.389452287,25700.0,0,E0_2012_2013_327,2013-04-20
16.0,6.0,35.0,33.0,5.0,18.0,1.125,17.0,1.0625,51.0,16.0,3.0,24.0,33.0,0.0,13.0,0.8125,32.0,2.0,46.0,4,16,3713.66801197,27010.0,1,E0_2012_2013_328,2013-04-20
16.0,2.0,24.0,33.0,4.0,12.0,0.75,23.0,1.4375,78.0,16.0,7.0,34.0,33.0,0.0,9.0,0.5625,21.0,1.3125,60.0,4,16,6731.15000145,18439.0,0,E0_2012_2013_329,2013-04-20
16.0,4.0,34.0,33.0,2.0,17.0,1.0625,17.0,1.0625,58.0,16.0,12.0,56.0,33.0,2.0,21.0,1.3125,20.0,1.25,63.0,4,16,9808.25274631,48707.0,1,E0_2012_2013_330,2013-04-20
16.0,6.0,41.0,32.0,3.0,28.0,1.75,23.0,1.4375,49.0,16.0,8.0,38.0,33.0,4.0,22.0,1.375,34.0,2.125,47.0,4,16,6973.64586236,20520.0,0,E0_2012_2013_331,2013-04-20
16.0,9.0,44.0,32.0,6.0,24.0,1.5,16.0,1.0,54.0,16.0,6.0,36.0,33.0,0.0,18.0,1.125,35.0,2.1875,62.0,4,16,15714.2173426,27877.0,0,E0_2012_2013_332,2013-04-20
16.0,7.0,39.0,33.0,4.0,28.0,1.75,20.0,1.25,56.0,16.0,7.0,31.0,32.0,4.0,17.0,1.0625,26.0,1.625,44.0,4,16,9153.89091337,35303.0,1,E0_2012_2013_333,2013-04-20
16.0,8.0,50.0,33.0,7.0,30.0,1.875,14.0,0.875,132.0,16.0,11.0,61.0,32.0,3.0,29.0,1.8125,20.0,1.25,179.0,4,16,8058.75245833,45276.0,0,E0_2012_2013_334,2013-04-21
