h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,diff_nb_victories,diff_nb_draws,diff_nb_defeats,diff_nb_points,diff_nb_goals_diff,diff_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win,id
5.0,12.0,7.0,27.0,24.0,33.0,-9.0,24.0,12.0,3.0,7.0,2.0,16.0,12.0,13.0,-1.0,2.0,0.0,2.0,1.0,1.0,1.08333333333,38.0,10.0,3.0,12.0,33.0,31.0,32.0,-1.0,25.0,12.0,3.0,1.0,8.0,10.0,12.0,18.0,-6.0,0.0,0.0,0.0,3.0,1.0,1.5,46.9,-5.0,9.0,-5.0,-6.0,-8.0,-8.9,2,6,3583.89574047,30079.0,1,E0_2010_2011_255
15.0,5.0,5.0,50.0,54.0,27.0,27.0,25.0,12.0,8.0,1.0,3.0,25.0,27.0,12.0,15.0,7.0,2.0,1.0,0.0,2.25,1.0,122.9,7.0,3.0,15.0,24.0,26.0,43.0,-17.0,25.0,12.0,1.0,1.0,10.0,4.0,9.0,24.0,-15.0,0.0,0.0,0.0,3.0,0.75,2.0,37.8,8.0,2.0,-10.0,26.0,44.0,85.1,2,6,4275.84223654,60361.0,1,E0_2010_2011_254
8.0,4.0,13.0,28.0,38.0,49.0,-11.0,25.0,11.0,3.0,2.0,6.0,11.0,18.0,22.0,-4.0,0.0,0.0,0.0,3.0,1.63636363636,2.0,25.0,7.0,8.0,11.0,29.0,30.0,45.0,-15.0,26.0,13.0,2.0,3.0,8.0,9.0,12.0,30.0,-18.0,4.0,1.0,1.0,1.0,0.923076923077,2.30769230769,82.8,1.0,-4.0,2.0,-1.0,4.0,-57.8,2,6,10486.6412851,16220.0,0,E0_2010_2011_257
8.0,9.0,9.0,33.0,36.0,37.0,-1.0,26.0,13.0,6.0,5.0,2.0,23.0,23.0,17.0,6.0,4.0,1.0,1.0,1.0,1.76923076923,1.30769230769,55.8,6.0,12.0,7.0,30.0,33.0,34.0,-1.0,25.0,13.0,2.0,7.0,4.0,13.0,14.0,16.0,-2.0,1.0,0.0,1.0,2.0,1.07692307692,1.23076923077,58.0,2.0,-3.0,2.0,3.0,0.0,-2.2,2,6,2873.23776701,28100.0,1,E0_2010_2011_262
6.0,12.0,8.0,30.0,28.0,28.0,0.0,26.0,13.0,5.0,5.0,3.0,20.0,17.0,14.0,3.0,9.0,3.0,0.0,0.0,1.30769230769,1.07692307692,57.8,13.0,5.0,7.0,44.0,46.0,22.0,24.0,25.0,13.0,5.0,3.0,5.0,18.0,22.0,14.0,8.0,6.0,2.0,0.0,1.0,1.69230769231,1.07692307692,190.9,-7.0,7.0,1.0,-14.0,-24.0,-133.1,2,7,80.3441436246,25700.0,0,E0_2010_2011_263
6.0,12.0,7.0,30.0,25.0,33.0,-8.0,25.0,13.0,4.0,7.0,2.0,19.0,13.0,13.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,38.0,8.0,8.0,10.0,32.0,40.0,38.0,2.0,26.0,13.0,4.0,3.0,6.0,15.0,10.0,19.0,-9.0,2.0,0.0,2.0,1.0,0.769230769231,1.46153846154,53.4,-2.0,4.0,-3.0,-2.0,-10.0,-15.4,2,7,15927.0080865,30079.0,0,E0_2010_2011_264
7.0,6.0,13.0,27.0,34.0,51.0,-17.0,26.0,13.0,5.0,4.0,4.0,19.0,21.0,22.0,-1.0,5.0,1.0,2.0,0.0,1.61538461538,1.69230769231,37.2,7.0,3.0,16.0,24.0,26.0,45.0,-19.0,26.0,13.0,1.0,1.0,11.0,4.0,9.0,26.0,-17.0,0.0,0.0,0.0,3.0,0.692307692308,2.0,37.8,0.0,3.0,-3.0,3.0,2.0,-0.6,2,7,863.928498469,27877.0,0,E0_2010_2011_265
8.0,5.0,13.0,29.0,39.0,50.0,-11.0,26.0,12.0,3.0,3.0,6.0,12.0,19.0,23.0,-4.0,1.0,0.0,1.0,2.0,1.58333333333,1.91666666667,25.0,13.0,8.0,5.0,47.0,37.0,28.0,9.0,26.0,13.0,6.0,3.0,4.0,21.0,18.0,18.0,0.0,7.0,2.0,1.0,0.0,1.38461538462,1.38461538462,91.3,-5.0,-3.0,8.0,-18.0,-20.0,-66.3,2,8,11074.2772194,16220.0,1,E0_2010_2011_266
16.0,5.0,5.0,53.0,56.0,27.0,29.0,26.0,13.0,9.0,1.0,3.0,28.0,29.0,12.0,17.0,9.0,3.0,0.0,0.0,2.23076923077,0.923076923077,122.9,10.0,3.0,13.0,33.0,31.0,33.0,-2.0,26.0,13.0,3.0,1.0,9.0,10.0,12.0,19.0,-7.0,0.0,0.0,0.0,3.0,0.923076923077,1.46153846154,46.9,6.0,2.0,-8.0,20.0,31.0,76.0,2,8,6587.82405554,60361.0,1,E0_2010_2011_267
7.0,4.0,16.0,25.0,27.0,46.0,-19.0,27.0,13.0,6.0,2.0,5.0,20.0,17.0,19.0,-2.0,6.0,2.0,0.0,1.0,1.30769230769,1.46153846154,37.8,9.0,5.0,13.0,32.0,42.0,51.0,-9.0,27.0,14.0,5.0,2.0,7.0,17.0,20.0,27.0,-7.0,0.0,0.0,0.0,3.0,1.42857142857,1.92857142857,25.0,-2.0,-1.0,3.0,-7.0,-10.0,12.8,2,8,9361.77196453,27828.0,1,E0_2010_2011_272
5.0,12.0,10.0,27.0,27.0,45.0,-18.0,27.0,14.0,3.0,6.0,5.0,15.0,16.0,26.0,-10.0,4.0,1.0,1.0,1.0,1.14285714286,1.85714285714,40.0,16.0,9.0,1.0,57.0,57.0,25.0,32.0,26.0,12.0,3.0,8.0,1.0,17.0,18.0,16.0,2.0,4.0,1.0,1.0,1.0,1.5,1.33333333333,152.3,-11.0,3.0,9.0,-30.0,-50.0,-112.3,2,8,2360.0499154,25133.0,0,E0_2010_2011_271
6.0,12.0,8.0,30.0,33.0,36.0,-3.0,26.0,12.0,4.0,5.0,3.0,17.0,19.0,18.0,1.0,7.0,2.0,1.0,0.0,1.58333333333,1.5,58.0,9.0,10.0,8.0,37.0,33.0,33.0,0.0,27.0,13.0,3.0,5.0,5.0,14.0,15.0,19.0,-4.0,6.0,2.0,0.0,1.0,1.15384615385,1.46153846154,60.8,-3.0,2.0,0.0,-7.0,-3.0,-2.8,2,8,9808.25274631,40157.0,1,E0_2010_2011_269
7.0,9.0,11.0,30.0,31.0,46.0,-15.0,27.0,13.0,5.0,5.0,3.0,20.0,18.0,15.0,3.0,4.0,1.0,1.0,1.0,1.38461538462,1.15384615385,82.8,9.0,5.0,13.0,32.0,34.0,42.0,-8.0,27.0,13.0,3.0,1.0,9.0,10.0,17.0,31.0,-14.0,0.0,0.0,0.0,3.0,1.30769230769,2.38461538462,49.9,-2.0,4.0,-2.0,-2.0,-7.0,32.9,2,8,8467.37621358,42785.0,1,E0_2010_2011_268
9.0,8.0,10.0,35.0,42.0,38.0,4.0,27.0,13.0,4.0,5.0,4.0,17.0,30.0,19.0,11.0,5.0,1.0,2.0,0.0,2.30769230769,1.46153846154,53.4,9.0,9.0,9.0,36.0,38.0,37.0,1.0,27.0,13.0,2.0,4.0,7.0,10.0,13.0,20.0,-7.0,0.0,0.0,0.0,3.0,1.0,1.53846153846,55.8,0.0,-1.0,1.0,-1.0,3.0,-2.4,2,8,8893.290133,52409.0,0,E0_2010_2011_270
14.0,7.0,6.0,49.0,43.0,24.0,19.0,27.0,13.0,8.0,3.0,2.0,27.0,21.0,10.0,11.0,9.0,3.0,0.0,0.0,1.61538461538,0.769230769231,174.4,6.0,13.0,8.0,31.0,28.0,28.0,0.0,27.0,13.0,1.0,7.0,5.0,10.0,11.0,14.0,-3.0,2.0,0.0,2.0,1.0,0.846153846154,1.07692307692,57.8,8.0,-6.0,-2.0,18.0,19.0,116.6,2,8,9568.59344206,47405.0,0,E0_2010_2011_273
5.0,10.0,12.0,25.0,30.0,48.0,-18.0,27.0,13.0,3.0,4.0,6.0,13.0,14.0,20.0,-6.0,3.0,1.0,0.0,2.0,1.07692307692,1.53846153846,55.9,11.0,6.0,10.0,39.0,35.0,32.0,3.0,27.0,13.0,3.0,2.0,8.0,11.0,12.0,21.0,-9.0,6.0,2.0,0.0,1.0,0.923076923077,1.61538461538,134.3,-6.0,4.0,2.0,-14.0,-21.0,-78.4,2,8,8239.69136728,35303.0,1,E0_2010_2011_274
10.0,3.0,14.0,33.0,31.0,34.0,-3.0,27.0,13.0,7.0,2.0,4.0,23.0,19.0,14.0,5.0,9.0,3.0,0.0,0.0,1.46153846154,1.07692307692,46.9,7.0,7.0,13.0,28.0,35.0,52.0,-17.0,27.0,13.0,2.0,2.0,9.0,8.0,13.0,29.0,-16.0,0.0,0.0,0.0,3.0,1.0,2.23076923077,37.2,3.0,-4.0,1.0,5.0,14.0,9.7,2,9,3223.96675688,27740.0,0,E0_2010_2011_275
4.0,6.0,8.0,18.0,22.0,22.0,0.0,18.0,9.0,2.0,4.0,3.0,10.0,13.0,11.0,2.0,4.0,1.0,1.0,1.0,1.44444444444,1.22222222222,64.0,14.0,3.0,1.0,45.0,53.0,15.0,38.0,18.0,9.0,5.0,3.0,1.0,18.0,25.0,11.0,14.0,2.0,0.0,2.0,1.0,2.77777777778,1.22222222222,202.0,-10.0,3.0,7.0,-27.0,-38.0,-138.0,1,52,9246.30716387,48707.0,1,E0_2011_2012_187
6.0,4.0,8.0,22.0,19.0,26.0,-7.0,18.0,9.0,2.0,2.0,5.0,8.0,7.0,11.0,-4.0,1.0,0.0,1.0,2.0,0.777777777778,1.22222222222,50.0,6.0,3.0,8.0,21.0,18.0,20.0,-2.0,17.0,8.0,3.0,1.0,4.0,10.0,9.0,10.0,-1.0,4.0,1.0,1.0,1.0,1.125,1.25,63.0,0.0,1.0,0.0,1.0,-5.0,-13.0,1,52,7996.86869118,27877.0,0,E0_2011_2012_188
4.0,5.0,10.0,17.0,18.0,33.0,-15.0,19.0,9.0,1.0,4.0,4.0,7.0,8.0,15.0,-7.0,1.0,0.0,1.0,2.0,0.888888888889,1.66666666667,58.0,5.0,7.0,7.0,22.0,28.0,34.0,-6.0,19.0,9.0,1.0,4.0,4.0,7.0,11.0,19.0,-8.0,2.0,0.0,2.0,1.0,1.22222222222,2.11111111111,37.0,-1.0,-2.0,3.0,-5.0,-9.0,21.0,1,1,5393.8927564,18439.0,0,E0_2011_2012_192
5.0,8.0,6.0,23.0,22.0,24.0,-2.0,19.0,9.0,3.0,2.0,4.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,1.22222222222,1.22222222222,70.0,4.0,8.0,7.0,20.0,18.0,23.0,-5.0,19.0,9.0,0.0,3.0,6.0,3.0,6.0,19.0,-13.0,1.0,0.0,1.0,2.0,0.666666666667,2.11111111111,35.0,1.0,0.0,-1.0,3.0,3.0,35.0,1,1,3851.06398254,42785.0,0,E0_2011_2012_189
3.0,5.0,11.0,14.0,28.0,41.0,-13.0,19.0,9.0,2.0,0.0,7.0,6.0,12.0,19.0,-7.0,3.0,1.0,0.0,2.0,1.33333333333,2.11111111111,50.0,7.0,5.0,7.0,26.0,20.0,30.0,-10.0,19.0,9.0,3.0,1.0,5.0,10.0,6.0,19.0,-13.0,6.0,2.0,0.0,1.0,0.666666666667,2.11111111111,53.0,-4.0,0.0,4.0,-12.0,-3.0,-3.0,1,1,5103.03291837,31154.0,0,E0_2011_2012_190
4.0,8.0,7.0,20.0,20.0,25.0,-5.0,19.0,9.0,3.0,3.0,3.0,12.0,14.0,14.0,0.0,6.0,2.0,0.0,1.0,1.55555555556,1.55555555556,62.0,11.0,3.0,5.0,36.0,35.0,26.0,9.0,19.0,9.0,4.0,1.0,4.0,13.0,19.0,20.0,-1.0,6.0,2.0,0.0,1.0,2.11111111111,2.22222222222,143.0,-7.0,5.0,2.0,-16.0,-14.0,-81.0,1,1,557.389452287,25700.0,1,E0_2011_2012_191
4.0,5.0,10.0,17.0,21.0,34.0,-13.0,19.0,9.0,3.0,2.0,4.0,11.0,13.0,15.0,-2.0,4.0,1.0,1.0,1.0,1.44444444444,1.66666666667,38.0,10.0,4.0,5.0,34.0,37.0,24.0,13.0,19.0,9.0,4.0,3.0,2.0,15.0,14.0,8.0,6.0,5.0,1.0,2.0,0.0,1.55555555556,0.888888888889,173.0,-6.0,1.0,5.0,-17.0,-26.0,-135.0,1,1,4416.46814106,27828.0,0,E0_2011_2012_193
3.0,6.0,10.0,15.0,17.0,37.0,-20.0,19.0,9.0,1.0,4.0,4.0,7.0,9.0,16.0,-7.0,2.0,0.0,2.0,1.0,1.0,1.77777777778,38.0,5.0,6.0,8.0,21.0,23.0,22.0,1.0,19.0,9.0,2.0,2.0,5.0,8.0,9.0,11.0,-2.0,3.0,1.0,0.0,2.0,1.0,1.22222222222,64.0,-2.0,0.0,2.0,-6.0,-21.0,-26.0,1,1,8991.38457193,25133.0,0,E0_2011_2012_196
12.0,3.0,3.0,39.0,35.0,20.0,15.0,18.0,8.0,6.0,1.0,1.0,19.0,17.0,8.0,9.0,7.0,2.0,1.0,0.0,2.125,1.0,90.0,6.0,4.0,9.0,22.0,19.0,27.0,-8.0,19.0,9.0,4.0,2.0,3.0,14.0,12.0,15.0,-3.0,7.0,2.0,1.0,0.0,1.33333333333,1.66666666667,50.0,6.0,-1.0,-6.0,17.0,23.0,40.0,1,1,4023.2007459,36230.0,1,E0_2011_2012_195
14.0,3.0,2.0,45.0,53.0,16.0,37.0,19.0,9.0,9.0,0.0,0.0,27.0,28.0,4.0,24.0,9.0,3.0,0.0,0.0,3.11111111111,0.444444444444,202.0,9.0,7.0,3.0,34.0,24.0,15.0,9.0,19.0,9.0,5.0,1.0,3.0,16.0,10.0,7.0,3.0,4.0,1.0,1.0,1.0,1.11111111111,0.777777777778,119.0,5.0,-4.0,-1.0,11.0,28.0,83.0,1,1,4849.897847,47405.0,1,E0_2011_2012_194
7.0,3.0,8.0,24.0,19.0,20.0,-1.0,18.0,9.0,3.0,2.0,4.0,11.0,9.0,10.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.11111111111,63.0,4.0,1.0,14.0,13.0,23.0,42.0,-19.0,19.0,9.0,3.0,0.0,6.0,9.0,12.0,18.0,-6.0,3.0,1.0,0.0,2.0,1.33333333333,2.0,55.0,3.0,2.0,-6.0,11.0,18.0,8.0,1,1,2873.23776701,40157.0,0,E0_2011_2012_197
8.0,6.0,5.0,30.0,26.0,25.0,1.0,19.0,9.0,4.0,3.0,2.0,15.0,12.0,11.0,1.0,1.0,0.0,1.0,2.0,1.33333333333,1.22222222222,64.0,14.0,3.0,2.0,45.0,49.0,17.0,32.0,19.0,9.0,7.0,2.0,0.0,23.0,19.0,3.0,16.0,9.0,3.0,0.0,0.0,2.11111111111,0.333333333333,162.0,-6.0,3.0,3.0,-15.0,-31.0,-98.0,1,1,9639.3243147,52409.0,1,E0_2011_2012_198
13.0,3.0,3.0,42.0,36.0,20.0,16.0,19.0,9.0,7.0,1.0,1.0,22.0,18.0,8.0,10.0,7.0,2.0,1.0,0.0,2.0,0.888888888889,90.0,7.0,3.0,9.0,24.0,20.0,22.0,-2.0,19.0,9.0,4.0,1.0,4.0,13.0,10.0,10.0,0.0,4.0,1.0,1.0,1.0,1.11111111111,1.11111111111,63.0,6.0,0.0,-6.0,18.0,18.0,27.0,1,2,8769.47189374,36230.0,1,E0_2011_2012_199
14.0,3.0,3.0,45.0,49.0,20.0,29.0,20.0,10.0,7.0,1.0,2.0,22.0,30.0,14.0,16.0,6.0,2.0,0.0,1.0,3.0,1.4,162.0,5.0,1.0,14.0,16.0,25.0,43.0,-18.0,20.0,10.0,4.0,0.0,6.0,12.0,14.0,19.0,-5.0,6.0,2.0,0.0,1.0,1.4,1.9,55.0,9.0,2.0,-11.0,29.0,47.0,107.0,1,2,1716.24995081,75811.0,1,E0_2011_2012_204
9.0,7.0,4.0,34.0,24.0,18.0,6.0,20.0,10.0,4.0,6.0,0.0,18.0,14.0,8.0,6.0,7.0,2.0,1.0,0.0,1.4,0.8,119.0,8.0,5.0,7.0,29.0,22.0,31.0,-9.0,20.0,10.0,4.0,1.0,5.0,13.0,8.0,20.0,-12.0,6.0,2.0,0.0,1.0,0.8,2.0,53.0,1.0,2.0,-3.0,5.0,15.0,66.0,1,2,5613.8484919,45276.0,0,E0_2011_2012_203
14.0,3.0,3.0,45.0,38.0,20.0,18.0,20.0,10.0,8.0,1.0,1.0,25.0,20.0,8.0,12.0,7.0,2.0,1.0,0.0,2.0,0.8,90.0,4.0,5.0,11.0,17.0,22.0,36.0,-14.0,20.0,10.0,1.0,3.0,6.0,6.0,8.0,19.0,-11.0,2.0,0.0,2.0,1.0,0.8,1.9,38.0,10.0,-2.0,-8.0,28.0,32.0,52.0,1,2,4265.21946893,36230.0,0,E0_2011_2012_205
3.0,5.0,12.0,14.0,29.0,43.0,-14.0,20.0,10.0,2.0,0.0,8.0,6.0,13.0,21.0,-8.0,0.0,0.0,0.0,3.0,1.3,2.1,50.0,5.0,8.0,7.0,23.0,22.0,26.0,-4.0,20.0,10.0,1.0,5.0,4.0,8.0,6.0,11.0,-5.0,2.0,0.0,2.0,1.0,0.6,1.1,62.0,-2.0,-3.0,5.0,-9.0,-10.0,-12.0,1,2,10520.5034988,31154.0,1,E0_2011_2012_201
5.0,8.0,7.0,23.0,22.0,26.0,-4.0,20.0,10.0,3.0,2.0,5.0,11.0,11.0,13.0,-2.0,0.0,0.0,0.0,3.0,1.1,1.3,70.0,7.0,3.0,10.0,24.0,20.0,24.0,-4.0,20.0,10.0,4.0,1.0,5.0,13.0,10.0,12.0,-2.0,4.0,1.0,1.0,1.0,1.0,1.2,63.0,-2.0,5.0,-3.0,-1.0,0.0,7.0,1,2,8280.21505001,42785.0,0,E0_2011_2012_200
11.0,4.0,5.0,37.0,39.0,25.0,14.0,20.0,10.0,6.0,1.0,3.0,19.0,23.0,16.0,7.0,4.0,1.0,1.0,1.0,2.3,1.6,173.0,6.0,6.0,8.0,24.0,27.0,23.0,4.0,20.0,10.0,3.0,2.0,5.0,11.0,13.0,12.0,1.0,6.0,2.0,0.0,1.0,1.3,1.2,64.0,5.0,-2.0,-3.0,13.0,10.0,109.0,1,2,17871.5783766,42449.0,1,E0_2011_2012_202
6.0,4.0,10.0,22.0,19.0,28.0,-9.0,20.0,10.0,2.0,2.0,6.0,8.0,7.0,12.0,-5.0,1.0,0.0,1.0,2.0,0.7,1.2,50.0,6.0,7.0,7.0,25.0,30.0,35.0,-5.0,20.0,10.0,2.0,4.0,4.0,10.0,13.0,20.0,-7.0,5.0,1.0,2.0,0.0,1.3,2.0,37.0,0.0,-3.0,3.0,-3.0,-4.0,13.0,1,2,9269.40972395,27877.0,0,E0_2011_2012_206
5.0,8.0,7.0,23.0,20.0,23.0,-3.0,20.0,10.0,4.0,5.0,1.0,17.0,12.0,4.0,8.0,5.0,1.0,2.0,0.0,1.2,0.4,35.0,11.0,3.0,6.0,36.0,36.0,28.0,8.0,20.0,10.0,4.0,1.0,5.0,13.0,20.0,22.0,-2.0,3.0,1.0,0.0,2.0,2.0,2.2,143.0,-6.0,5.0,1.0,-13.0,-11.0,-108.0,1,2,2855.86924546,20520.0,1,E0_2011_2012_208
9.0,6.0,5.0,33.0,29.0,25.0,4.0,20.0,10.0,5.0,3.0,2.0,18.0,15.0,11.0,4.0,4.0,1.0,1.0,1.0,1.5,1.1,64.0,4.0,5.0,11.0,17.0,19.0,35.0,-16.0,20.0,10.0,3.0,1.0,6.0,10.0,10.0,18.0,-8.0,1.0,0.0,1.0,2.0,1.0,1.8,58.0,5.0,1.0,-6.0,16.0,20.0,6.0,1,2,17933.6694528,52409.0,1,E0_2011_2012_207
3.0,6.0,11.0,15.0,18.0,41.0,-23.0,20.0,10.0,1.0,4.0,5.0,7.0,10.0,20.0,-10.0,2.0,0.0,2.0,1.0,1.0,2.0,38.0,15.0,3.0,2.0,48.0,56.0,16.0,40.0,20.0,10.0,5.0,3.0,2.0,18.0,25.0,12.0,13.0,1.0,0.0,1.0,2.0,2.5,1.2,202.0,-12.0,3.0,9.0,-33.0,-63.0,-164.0,1,3,2901.62624393,25133.0,0,E0_2011_2012_209
4.0,6.0,11.0,18.0,23.0,37.0,-14.0,21.0,10.0,3.0,2.0,5.0,11.0,14.0,17.0,-3.0,1.0,0.0,1.0,2.0,1.4,1.7,38.0,5.0,9.0,7.0,24.0,23.0,27.0,-4.0,21.0,10.0,2.0,6.0,2.0,12.0,11.0,13.0,-2.0,7.0,2.0,1.0,0.0,1.1,1.3,70.0,-1.0,-3.0,4.0,-6.0,-10.0,-32.0,1,3,1144.28249609,27828.0,0,E0_2011_2012_217
8.0,6.0,7.0,30.0,22.0,31.0,-9.0,21.0,10.0,4.0,4.0,2.0,16.0,14.0,11.0,3.0,5.0,1.0,2.0,0.0,1.4,1.1,53.0,6.0,4.0,11.0,22.0,20.0,30.0,-10.0,21.0,10.0,4.0,2.0,4.0,14.0,12.0,16.0,-4.0,6.0,2.0,0.0,1.0,1.2,1.6,50.0,2.0,2.0,-4.0,8.0,1.0,3.0,1,3,3223.96675688,27740.0,0,E0_2011_2012_215
4.0,5.0,12.0,17.0,19.0,36.0,-17.0,21.0,10.0,1.0,4.0,5.0,7.0,9.0,17.0,-8.0,0.0,0.0,0.0,3.0,0.9,1.7,58.0,3.0,6.0,12.0,15.0,18.0,42.0,-24.0,21.0,10.0,2.0,2.0,6.0,8.0,8.0,21.0,-13.0,4.0,1.0,1.0,1.0,0.8,2.1,38.0,1.0,-1.0,0.0,2.0,7.0,20.0,1,3,9328.46184203,18439.0,1,E0_2011_2012_214
6.0,6.0,9.0,24.0,27.0,24.0,3.0,21.0,10.0,3.0,4.0,3.0,13.0,14.0,11.0,3.0,7.0,2.0,1.0,0.0,1.4,1.1,64.0,6.0,8.0,7.0,26.0,23.0,25.0,-2.0,21.0,10.0,1.0,3.0,6.0,6.0,8.0,19.0,-11.0,4.0,1.0,1.0,1.0,0.8,1.9,35.0,0.0,-2.0,2.0,-2.0,5.0,29.0,1,3,18427.6143053,48707.0,1,E0_2011_2012_216
5.0,8.0,8.0,23.0,23.0,29.0,-6.0,21.0,10.0,4.0,3.0,3.0,15.0,16.0,15.0,1.0,6.0,2.0,0.0,1.0,1.6,1.5,62.0,10.0,6.0,5.0,36.0,30.0,25.0,5.0,21.0,10.0,4.0,3.0,3.0,15.0,14.0,14.0,0.0,3.0,1.0,0.0,2.0,1.4,1.4,64.0,-5.0,2.0,3.0,-13.0,-11.0,-2.0,1,3,17715.8430195,25700.0,1,E0_2011_2012_212
7.0,4.0,10.0,25.0,21.0,25.0,-4.0,21.0,10.0,3.0,2.0,5.0,11.0,10.0,12.0,-2.0,4.0,1.0,1.0,1.0,1.0,1.2,63.0,4.0,5.0,12.0,17.0,32.0,44.0,-12.0,21.0,10.0,1.0,5.0,4.0,8.0,16.0,22.0,-6.0,4.0,1.0,1.0,1.0,1.6,2.2,50.0,3.0,-1.0,-2.0,8.0,8.0,13.0,1,3,3505.84645884,40157.0,0,E0_2011_2012_211
5.0,1.0,15.0,16.0,25.0,46.0,-21.0,21.0,10.0,1.0,1.0,8.0,4.0,11.0,24.0,-13.0,1.0,0.0,1.0,2.0,1.1,2.4,55.0,9.0,8.0,4.0,35.0,24.0,18.0,6.0,21.0,10.0,5.0,1.0,4.0,16.0,10.0,10.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,119.0,-4.0,-7.0,11.0,-19.0,-27.0,-64.0,1,3,2857.39218926,28100.0,1,E0_2011_2012_210
7.0,7.0,7.0,28.0,32.0,36.0,-4.0,21.0,10.0,4.0,3.0,3.0,15.0,17.0,15.0,2.0,4.0,1.0,1.0,1.0,1.7,1.5,37.0,12.0,4.0,5.0,40.0,40.0,25.0,15.0,21.0,10.0,5.0,3.0,2.0,18.0,16.0,9.0,7.0,5.0,1.0,2.0,0.0,1.6,0.9,173.0,-5.0,3.0,2.0,-12.0,-19.0,-136.0,1,3,5538.16444787,27010.0,0,E0_2011_2012_213
11.0,3.0,7.0,36.0,38.0,31.0,7.0,21.0,10.0,7.0,2.0,1.0,23.0,16.0,6.0,10.0,7.0,2.0,1.0,0.0,1.6,0.6,143.0,15.0,3.0,3.0,48.0,52.0,20.0,32.0,21.0,10.0,7.0,2.0,1.0,23.0,19.0,6.0,13.0,6.0,2.0,0.0,1.0,1.9,0.6,162.0,-4.0,0.0,4.0,-12.0,-25.0,-19.0,1,3,9334.36120511,60361.0,0,E0_2011_2012_218
16.0,3.0,2.0,51.0,57.0,16.0,41.0,21.0,10.0,10.0,0.0,0.0,30.0,31.0,4.0,27.0,9.0,3.0,0.0,0.0,3.1,0.4,202.0,14.0,4.0,3.0,46.0,39.0,21.0,18.0,21.0,10.0,6.0,2.0,2.0,20.0,18.0,12.0,6.0,4.0,1.0,1.0,1.0,1.8,1.2,90.0,2.0,-1.0,-1.0,5.0,23.0,112.0,1,3,9694.03196704,47405.0,1,E0_2011_2012_219
14.0,4.0,4.0,46.0,41.0,24.0,17.0,22.0,11.0,8.0,2.0,1.0,26.0,21.0,9.0,12.0,7.0,2.0,1.0,0.0,1.90909090909,0.818181818182,90.0,3.0,6.0,13.0,15.0,19.0,45.0,-26.0,22.0,11.0,2.0,2.0,7.0,8.0,9.0,24.0,-15.0,1.0,0.0,1.0,2.0,0.818181818182,2.18181818182,38.0,11.0,-2.0,-9.0,31.0,43.0,52.0,1,5,9637.93978574,36230.0,1,E0_2011_2012_223
7.0,5.0,10.0,26.0,22.0,26.0,-4.0,22.0,11.0,3.0,3.0,5.0,12.0,11.0,13.0,-2.0,4.0,1.0,1.0,1.0,1.0,1.18181818182,63.0,17.0,3.0,2.0,54.0,60.0,18.0,42.0,22.0,11.0,6.0,3.0,2.0,21.0,26.0,12.0,14.0,4.0,1.0,1.0,1.0,2.36363636364,1.09090909091,202.0,-10.0,2.0,8.0,-28.0,-46.0,-139.0,1,5,4881.04891423,40157.0,1,E0_2011_2012_220
16.0,3.0,3.0,51.0,54.0,21.0,33.0,22.0,11.0,8.0,1.0,2.0,25.0,33.0,14.0,19.0,6.0,2.0,0.0,1.0,3.0,1.27272727273,162.0,8.0,6.0,8.0,30.0,23.0,33.0,-10.0,22.0,11.0,4.0,2.0,5.0,14.0,8.0,20.0,-12.0,4.0,1.0,1.0,1.0,0.727272727273,1.81818181818,53.0,8.0,-3.0,-5.0,21.0,43.0,109.0,1,5,3108.57995207,75811.0,1,E0_2011_2012_221
6.0,8.0,8.0,26.0,23.0,27.0,-4.0,22.0,11.0,5.0,5.0,1.0,20.0,15.0,6.0,9.0,5.0,1.0,2.0,0.0,1.36363636364,0.545454545455,35.0,12.0,5.0,5.0,41.0,40.0,25.0,15.0,22.0,11.0,5.0,4.0,2.0,19.0,16.0,9.0,7.0,5.0,1.0,2.0,0.0,1.45454545455,0.818181818182,173.0,-6.0,3.0,3.0,-15.0,-19.0,-138.0,1,5,3348.94452809,20520.0,0,E0_2011_2012_222
