h_nb_victories,h_nb_draws,h_nb_defeats,h_nb_points,h_nb_goals_scored,h_nb_goals_conceded,h_nb_goals_diff,h_nb_games,h_nb_games_home,h_nb_victories_home,h_nb_draws_home,h_nb_defeats_home,h_nb_points_home,h_nb_goals_scored_home,h_nb_goals_conceded_home,h_diff_goals_home,h_last_n_games_points_home,h_last_n_games_victories_home,h_last_n_games_draws_home,h_last_n_games_defeats_home,h_mean_nb_goals_scored_home,h_mean_nb_goals_conceded_home,h_season_wages,a_nb_victories,a_nb_draws,a_nb_defeats,a_nb_points,a_nb_goals_scored,a_nb_goals_conceded,a_nb_goals_diff,a_nb_games,a_nb_games_away,a_nb_victories_away,a_nb_draws_away,a_nb_defeats_away,a_nb_points_away,a_nb_goals_scored_away,a_nb_goals_conceded_away,a_diff_goals_away,a_last_n_games_points_away,a_last_n_games_victories_away,a_last_n_games_draws_away,a_last_n_games_defeats_away,a_mean_nb_goals_scored_away,a_mean_nb_goals_conceded_away,a_season_wages,diff_nb_victories,diff_nb_draws,diff_nb_defeats,diff_nb_points,diff_nb_goals_diff,diff_season_wages,Month,Week,distance_km,capacity_home_stadium,home_win,id
10.0,11.0,14.0,41.0,44.0,57.0,-13.0,35.0,17.0,7.0,6.0,4.0,27.0,24.0,18.0,6.0,4.0,1.0,1.0,1.0,1.41176470588,1.05882352941,82.8,7.0,14.0,14.0,35.0,35.0,58.0,-23.0,35.0,17.0,3.0,6.0,8.0,15.0,16.0,26.0,-10.0,3.0,1.0,0.0,2.0,0.941176470588,1.52941176471,40.0,3.0,-3.0,0.0,6.0,10.0,42.8,5,18,7839.95533728,42785.0,0,E0_2010_2011_349
11.0,15.0,9.0,48.0,48.0,43.0,5.0,35.0,17.0,7.0,7.0,3.0,28.0,28.0,22.0,6.0,7.0,2.0,1.0,0.0,1.64705882353,1.29411764706,58.0,18.0,8.0,8.0,62.0,53.0,31.0,22.0,34.0,17.0,7.0,4.0,6.0,25.0,23.0,19.0,4.0,3.0,1.0,0.0,2.0,1.35294117647,1.11764705882,174.4,-7.0,7.0,1.0,-14.0,-17.0,-116.4,5,18,4881.04891423,40157.0,1,E0_2010_2011_351
21.0,10.0,4.0,73.0,71.0,33.0,38.0,35.0,17.0,16.0,1.0,0.0,49.0,43.0,9.0,34.0,9.0,3.0,0.0,0.0,2.52941176471,0.529411764706,152.3,21.0,7.0,7.0,70.0,66.0,28.0,38.0,35.0,17.0,7.0,5.0,5.0,26.0,29.0,17.0,12.0,7.0,2.0,1.0,0.0,1.70588235294,1.0,190.9,0.0,3.0,-3.0,3.0,0.0,-38.6,5,18,9224.27030883,75811.0,1,E0_2010_2011_355
12.0,7.0,16.0,43.0,43.0,43.0,0.0,35.0,17.0,9.0,4.0,4.0,31.0,28.0,16.0,12.0,7.0,2.0,1.0,0.0,1.64705882353,0.941176470588,46.9,19.0,10.0,6.0,67.0,68.0,36.0,32.0,35.0,17.0,8.0,6.0,3.0,30.0,36.0,23.0,13.0,4.0,1.0,1.0,1.0,2.11764705882,1.35294117647,122.9,-7.0,-3.0,10.0,-24.0,-32.0,-76.0,5,18,6587.82405554,27740.0,1,E0_2010_2011_356
9.0,7.0,19.0,34.0,38.0,61.0,-23.0,35.0,17.0,7.0,4.0,6.0,25.0,25.0,26.0,-1.0,2.0,0.0,2.0,1.0,1.47058823529,1.52941176471,37.8,11.0,10.0,14.0,43.0,51.0,65.0,-14.0,35.0,17.0,4.0,4.0,9.0,16.0,22.0,35.0,-13.0,7.0,2.0,1.0,0.0,1.29411764706,2.05882352941,37.2,-2.0,-3.0,5.0,-9.0,-9.0,0.6,5,18,863.928498469,27828.0,1,E0_2010_2011_357
10.0,15.0,10.0,45.0,43.0,36.0,7.0,35.0,17.0,8.0,6.0,3.0,30.0,26.0,16.0,10.0,9.0,3.0,0.0,0.0,1.52941176471,0.941176470588,57.8,16.0,7.0,12.0,55.0,54.0,39.0,15.0,35.0,17.0,4.0,3.0,10.0,15.0,17.0,27.0,-10.0,4.0,1.0,1.0,1.0,1.0,1.58823529412,134.3,-6.0,8.0,-2.0,-10.0,-8.0,-76.5,5,19,8046.75696263,25700.0,0,E0_2010_2011_358
18.0,8.0,9.0,62.0,54.0,33.0,21.0,35.0,17.0,11.0,4.0,2.0,37.0,30.0,12.0,18.0,9.0,3.0,0.0,0.0,1.76470588235,0.705882352941,174.4,14.0,14.0,7.0,56.0,51.0,44.0,7.0,35.0,17.0,6.0,5.0,6.0,23.0,23.0,26.0,-3.0,2.0,0.0,2.0,1.0,1.35294117647,1.52941176471,91.3,4.0,-6.0,2.0,6.0,14.0,83.1,5,19,9694.03196704,47405.0,1,E0_2010_2011_359
11.0,10.0,15.0,43.0,52.0,68.0,-16.0,36.0,18.0,7.0,6.0,5.0,27.0,29.0,30.0,-1.0,6.0,2.0,0.0,1.0,1.61111111111,1.66666666667,37.2,12.0,15.0,9.0,51.0,50.0,44.0,6.0,36.0,18.0,4.0,8.0,6.0,20.0,20.0,21.0,-1.0,4.0,1.0,1.0,1.0,1.11111111111,1.16666666667,58.0,-1.0,-5.0,6.0,-8.0,-22.0,-20.8,5,19,7996.86869118,27877.0,1,E0_2010_2011_363
11.0,11.0,14.0,44.0,41.0,53.0,-12.0,36.0,18.0,7.0,5.0,6.0,26.0,24.0,24.0,0.0,3.0,1.0,0.0,2.0,1.33333333333,1.33333333333,60.8,10.0,7.0,19.0,37.0,41.0,62.0,-21.0,36.0,18.0,2.0,3.0,13.0,9.0,13.0,35.0,-22.0,1.0,0.0,1.0,2.0,0.722222222222,1.94444444444,37.8,1.0,4.0,-5.0,7.0,9.0,23.0,5,19,14907.4468883,48707.0,0,E0_2010_2011_362
10.0,9.0,17.0,39.0,42.0,56.0,-14.0,36.0,18.0,7.0,6.0,5.0,27.0,21.0,15.0,6.0,4.0,1.0,1.0,1.0,1.16666666667,0.833333333333,49.9,22.0,10.0,4.0,76.0,73.0,34.0,39.0,36.0,18.0,5.0,9.0,4.0,24.0,28.0,24.0,4.0,4.0,1.0,1.0,1.0,1.55555555556,1.33333333333,152.3,-12.0,-1.0,13.0,-37.0,-53.0,-102.4,5,19,2093.7957288,31154.0,0,E0_2010_2011_360
9.0,9.0,18.0,36.0,49.0,71.0,-22.0,36.0,18.0,4.0,5.0,9.0,17.0,26.0,34.0,-8.0,2.0,0.0,2.0,1.0,1.44444444444,1.88888888889,25.0,12.0,10.0,14.0,46.0,49.0,50.0,-1.0,36.0,18.0,2.0,5.0,11.0,11.0,15.0,28.0,-13.0,0.0,0.0,0.0,3.0,0.833333333333,1.55555555556,55.8,-3.0,-1.0,4.0,-10.0,-21.0,-30.8,5,19,3432.95884308,16220.0,1,E0_2010_2011_361
19.0,10.0,7.0,67.0,69.0,39.0,30.0,36.0,18.0,11.0,4.0,3.0,37.0,32.0,13.0,19.0,5.0,1.0,2.0,0.0,1.77777777778,0.722222222222,122.9,10.0,12.0,14.0,42.0,45.0,58.0,-13.0,36.0,18.0,3.0,5.0,10.0,14.0,20.0,39.0,-19.0,4.0,1.0,1.0,1.0,1.11111111111,2.16666666667,82.8,9.0,-2.0,-7.0,25.0,43.0,40.1,5,19,4240.36194608,60361.0,0,E0_2010_2011_364
8.0,15.0,13.0,39.0,36.0,54.0,-18.0,36.0,18.0,6.0,8.0,4.0,26.0,19.0,20.0,-1.0,7.0,2.0,1.0,0.0,1.05555555556,1.11111111111,38.0,10.0,15.0,11.0,45.0,45.0,41.0,4.0,36.0,18.0,2.0,9.0,7.0,15.0,17.0,20.0,-3.0,4.0,1.0,1.0,1.0,0.944444444444,1.11111111111,57.8,-2.0,0.0,2.0,-6.0,-22.0,-19.8,5,19,4442.3289522,30079.0,0,E0_2010_2011_365
21.0,7.0,8.0,70.0,67.0,30.0,37.0,36.0,18.0,14.0,2.0,2.0,44.0,37.0,11.0,26.0,9.0,3.0,0.0,0.0,2.05555555556,0.611111111111,190.9,11.0,11.0,14.0,44.0,51.0,52.0,-1.0,36.0,18.0,5.0,4.0,9.0,19.0,13.0,28.0,-15.0,1.0,0.0,1.0,2.0,0.722222222222,1.55555555556,53.4,10.0,-4.0,-6.0,26.0,38.0,137.5,5,19,17757.8718566,42449.0,0,E0_2010_2011_366
17.0,7.0,12.0,58.0,59.0,41.0,18.0,36.0,18.0,12.0,4.0,2.0,40.0,37.0,12.0,25.0,9.0,3.0,0.0,0.0,2.05555555556,0.666666666667,134.3,14.0,14.0,8.0,56.0,51.0,45.0,6.0,36.0,18.0,6.0,5.0,7.0,23.0,23.0,27.0,-4.0,1.0,0.0,1.0,2.0,1.27777777778,1.5,91.3,3.0,-7.0,4.0,2.0,12.0,43.0,5,19,8720.15409563,45276.0,0,E0_2010_2011_367
7.0,15.0,14.0,36.0,36.0,59.0,-23.0,36.0,18.0,4.0,8.0,6.0,20.0,19.0,32.0,-13.0,5.0,1.0,2.0,0.0,1.05555555556,1.77777777778,40.0,7.0,12.0,17.0,33.0,41.0,64.0,-23.0,36.0,18.0,2.0,7.0,9.0,13.0,17.0,36.0,-19.0,0.0,0.0,0.0,3.0,0.944444444444,2.0,55.9,0.0,3.0,-3.0,3.0,0.0,-15.9,5,19,9153.89091337,25133.0,1,E0_2010_2011_368
19.0,8.0,9.0,65.0,55.0,33.0,22.0,36.0,18.0,12.0,4.0,2.0,40.0,31.0,12.0,19.0,9.0,3.0,0.0,0.0,1.72222222222,0.666666666667,174.4,13.0,7.0,16.0,46.0,46.0,44.0,2.0,36.0,18.0,3.0,3.0,12.0,12.0,15.0,27.0,-12.0,2.0,0.0,2.0,1.0,0.833333333333,1.5,46.9,6.0,1.0,-7.0,19.0,20.0,127.5,5,20,3155.1913531,47405.0,1,E0_2010_2011_369
15.0,14.0,8.0,59.0,53.0,45.0,8.0,37.0,18.0,8.0,9.0,1.0,33.0,28.0,18.0,10.0,3.0,0.0,3.0,0.0,1.55555555556,1.0,91.3,8.0,15.0,14.0,39.0,36.0,56.0,-20.0,37.0,18.0,2.0,7.0,9.0,13.0,17.0,34.0,-17.0,0.0,0.0,0.0,3.0,0.944444444444,1.88888888889,38.0,7.0,-1.0,-6.0,20.0,28.0,53.3,5,20,3966.42346745,36230.0,1,E0_2010_2011_377
11.0,7.0,19.0,40.0,44.0,63.0,-19.0,37.0,18.0,8.0,4.0,6.0,28.0,28.0,27.0,1.0,4.0,1.0,1.0,1.0,1.55555555556,1.5,37.8,10.0,10.0,17.0,40.0,43.0,57.0,-14.0,37.0,18.0,3.0,3.0,12.0,12.0,21.0,41.0,-20.0,2.0,0.0,2.0,1.0,1.16666666667,2.27777777778,49.9,1.0,-3.0,2.0,0.0,-5.0,-12.1,5,20,7539.78579623,27828.0,0,E0_2010_2011_379
7.0,12.0,18.0,33.0,43.0,67.0,-24.0,37.0,18.0,5.0,5.0,8.0,20.0,24.0,28.0,-4.0,1.0,0.0,1.0,2.0,1.33333333333,1.55555555556,55.9,11.0,11.0,15.0,44.0,42.0,56.0,-14.0,37.0,18.0,4.0,6.0,8.0,18.0,17.0,29.0,-12.0,3.0,1.0,0.0,2.0,0.944444444444,1.61111111111,60.8,-4.0,1.0,3.0,-11.0,-10.0,-4.9,5,20,18093.0480069,35303.0,0,E0_2010_2011_378
11.0,12.0,14.0,45.0,53.0,54.0,-1.0,37.0,18.0,6.0,7.0,5.0,25.0,38.0,24.0,14.0,7.0,2.0,1.0,0.0,2.11111111111,1.33333333333,53.4,12.0,10.0,15.0,46.0,53.0,68.0,-15.0,37.0,18.0,4.0,4.0,10.0,16.0,23.0,38.0,-15.0,4.0,1.0,1.0,1.0,1.27777777778,2.11111111111,37.2,-1.0,2.0,-1.0,-1.0,14.0,16.2,5,20,15714.2173426,52409.0,0,E0_2010_2011_375
13.0,7.0,17.0,46.0,46.0,47.0,-1.0,37.0,18.0,10.0,4.0,4.0,34.0,31.0,17.0,14.0,7.0,2.0,1.0,0.0,1.72222222222,0.944444444444,46.9,8.0,15.0,14.0,39.0,39.0,61.0,-22.0,37.0,18.0,3.0,7.0,8.0,16.0,17.0,27.0,-10.0,4.0,1.0,1.0,1.0,0.944444444444,1.5,40.0,5.0,-8.0,3.0,7.0,21.0,6.9,5,20,4642.7103588,27740.0,0,E0_2010_2011_376
11.0,15.0,11.0,48.0,47.0,41.0,6.0,37.0,18.0,8.0,6.0,4.0,30.0,28.0,21.0,7.0,6.0,2.0,0.0,1.0,1.55555555556,1.16666666667,57.8,19.0,10.0,8.0,67.0,70.0,41.0,29.0,37.0,18.0,8.0,6.0,4.0,30.0,37.0,26.0,11.0,1.0,0.0,1.0,2.0,2.05555555556,1.44444444444,122.9,-8.0,5.0,3.0,-19.0,-23.0,-65.1,5,20,557.389452287,25700.0,0,E0_2010_2011_373
11.0,12.0,14.0,45.0,47.0,59.0,-12.0,37.0,18.0,7.0,7.0,4.0,28.0,25.0,19.0,6.0,5.0,1.0,2.0,0.0,1.38888888889,1.05555555556,82.8,17.0,7.0,13.0,58.0,59.0,43.0,16.0,37.0,18.0,5.0,3.0,10.0,18.0,22.0,29.0,-7.0,4.0,1.0,1.0,1.0,1.22222222222,1.61111111111,134.3,-6.0,5.0,1.0,-13.0,-28.0,-51.5,5,20,8217.78456225,42785.0,1,E0_2010_2011_370
12.0,10.0,15.0,46.0,52.0,54.0,-2.0,37.0,18.0,10.0,5.0,3.0,35.0,34.0,22.0,12.0,6.0,2.0,0.0,1.0,1.88888888889,1.22222222222,55.8,20.0,8.0,9.0,68.0,58.0,33.0,25.0,37.0,18.0,7.0,4.0,7.0,25.0,24.0,21.0,3.0,3.0,1.0,0.0,2.0,1.33333333333,1.16666666667,174.4,-8.0,2.0,6.0,-22.0,-27.0,-118.6,5,20,2207.66117511,28100.0,0,E0_2010_2011_371
22.0,11.0,4.0,77.0,74.0,35.0,39.0,37.0,18.0,17.0,1.0,0.0,52.0,45.0,10.0,35.0,9.0,3.0,0.0,0.0,2.5,0.555555555556,152.3,10.0,9.0,18.0,39.0,53.0,74.0,-21.0,37.0,18.0,5.0,4.0,9.0,19.0,23.0,37.0,-14.0,2.0,0.0,2.0,1.0,1.27777777778,2.05555555556,25.0,12.0,2.0,-14.0,38.0,60.0,127.3,5,20,5147.19260217,75811.0,1,E0_2010_2011_374
12.0,15.0,10.0,51.0,50.0,45.0,5.0,37.0,18.0,8.0,7.0,3.0,31.0,30.0,23.0,7.0,7.0,2.0,1.0,0.0,1.66666666667,1.27777777778,58.0,21.0,8.0,8.0,71.0,69.0,32.0,37.0,37.0,18.0,7.0,5.0,6.0,26.0,30.0,19.0,11.0,4.0,1.0,1.0,1.0,1.66666666667,1.05555555556,190.9,-9.0,7.0,2.0,-20.0,-32.0,-132.9,5,20,8105.07472631,40157.0,1,E0_2010_2011_372
4.0,8.0,14.0,20.0,23.0,50.0,-27.0,26.0,13.0,1.0,6.0,6.0,9.0,11.0,22.0,-11.0,2.0,0.0,2.0,1.0,0.846153846154,1.69230769231,38.0,7.0,9.0,10.0,30.0,28.0,34.0,-6.0,26.0,13.0,2.0,3.0,8.0,9.0,10.0,24.0,-14.0,3.0,1.0,0.0,2.0,0.769230769231,1.84615384615,35.0,-3.0,-1.0,4.0,-10.0,-21.0,3.0,3,9,11239.2937608,25133.0,0,E0_2011_2012_265
9.0,6.0,11.0,33.0,26.0,38.0,-12.0,26.0,13.0,5.0,4.0,4.0,19.0,17.0,14.0,3.0,3.0,1.0,0.0,2.0,1.30769230769,1.07692307692,53.0,9.0,8.0,9.0,35.0,38.0,43.0,-5.0,26.0,13.0,4.0,4.0,5.0,16.0,18.0,26.0,-8.0,6.0,2.0,0.0,1.0,1.38461538462,2.0,37.0,0.0,-2.0,2.0,-2.0,-7.0,16.0,3,9,12091.8656031,27740.0,1,E0_2011_2012_263
5.0,6.0,15.0,21.0,27.0,45.0,-18.0,26.0,13.0,2.0,4.0,7.0,10.0,13.0,21.0,-8.0,3.0,1.0,0.0,2.0,1.0,1.61538461538,58.0,9.0,6.0,10.0,33.0,26.0,27.0,-1.0,25.0,12.0,4.0,3.0,5.0,15.0,12.0,14.0,-2.0,2.0,0.0,2.0,1.0,1.0,1.16666666667,63.0,-4.0,0.0,5.0,-12.0,-17.0,-5.0,3,9,8300.55344962,18439.0,0,E0_2011_2012_262
9.0,5.0,12.0,32.0,33.0,35.0,-2.0,26.0,13.0,3.0,2.0,8.0,11.0,13.0,16.0,-3.0,3.0,1.0,0.0,2.0,1.0,1.23076923077,50.0,13.0,7.0,6.0,46.0,47.0,31.0,16.0,26.0,13.0,5.0,5.0,3.0,20.0,17.0,12.0,5.0,2.0,0.0,2.0,1.0,1.30769230769,0.923076923077,173.0,-4.0,-2.0,6.0,-14.0,-18.0,-123.0,3,9,4340.28388665,27877.0,1,E0_2011_2012_264
10.0,9.0,6.0,39.0,29.0,23.0,6.0,25.0,12.0,4.0,8.0,0.0,20.0,14.0,8.0,6.0,5.0,1.0,2.0,0.0,1.16666666667,0.666666666667,119.0,14.0,4.0,8.0,46.0,53.0,37.0,16.0,26.0,13.0,5.0,2.0,6.0,17.0,24.0,26.0,-2.0,4.0,1.0,1.0,1.0,1.84615384615,2.0,143.0,-4.0,5.0,-2.0,-7.0,-10.0,-24.0,3,9,8442.68742344,45276.0,0,E0_2011_2012_260
5.0,6.0,15.0,21.0,37.0,59.0,-22.0,26.0,13.0,4.0,0.0,9.0,12.0,19.0,26.0,-7.0,6.0,2.0,0.0,1.0,1.46153846154,2.0,50.0,6.0,11.0,9.0,29.0,29.0,34.0,-5.0,26.0,13.0,3.0,7.0,3.0,16.0,15.0,17.0,-2.0,4.0,1.0,1.0,1.0,1.15384615385,1.30769230769,70.0,-1.0,-5.0,6.0,-8.0,-17.0,-20.0,3,9,8467.37621358,31154.0,0,E0_2011_2012_259
20.0,3.0,3.0,63.0,67.0,19.0,48.0,26.0,13.0,13.0,0.0,0.0,39.0,40.0,6.0,34.0,9.0,3.0,0.0,0.0,3.07692307692,0.461538461538,202.0,6.0,2.0,18.0,20.0,29.0,54.0,-25.0,26.0,13.0,4.0,0.0,9.0,12.0,14.0,27.0,-13.0,0.0,0.0,0.0,3.0,1.07692307692,2.07692307692,55.0,14.0,1.0,-15.0,43.0,73.0,147.0,3,9,2207.66117511,47405.0,1,E0_2011_2012_261
8.0,9.0,9.0,33.0,32.0,36.0,-4.0,26.0,13.0,6.0,4.0,3.0,22.0,24.0,19.0,5.0,7.0,2.0,1.0,0.0,1.84615384615,1.46153846154,62.0,5.0,7.0,14.0,22.0,30.0,51.0,-21.0,26.0,13.0,2.0,5.0,6.0,11.0,13.0,23.0,-10.0,5.0,1.0,2.0,0.0,1.0,1.76923076923,38.0,3.0,2.0,-5.0,11.0,17.0,24.0,3,9,4486.79652258,25700.0,1,E0_2011_2012_266
12.0,7.0,7.0,43.0,38.0,38.0,0.0,26.0,13.0,7.0,4.0,2.0,25.0,20.0,14.0,6.0,7.0,2.0,1.0,0.0,1.53846153846,1.07692307692,64.0,9.0,6.0,11.0,33.0,34.0,30.0,4.0,26.0,13.0,4.0,2.0,7.0,14.0,14.0,17.0,-3.0,3.0,1.0,0.0,2.0,1.07692307692,1.30769230769,64.0,3.0,1.0,-4.0,10.0,-4.0,0.0,3,9,390.039997426,52409.0,0,E0_2011_2012_267
16.0,5.0,5.0,53.0,51.0,30.0,21.0,26.0,13.0,10.0,2.0,1.0,32.0,29.0,10.0,19.0,7.0,2.0,1.0,0.0,2.23076923077,0.769230769231,90.0,19.0,4.0,3.0,61.0,63.0,26.0,37.0,26.0,13.0,9.0,3.0,1.0,30.0,26.0,11.0,15.0,7.0,2.0,1.0,0.0,2.0,0.846153846154,162.0,-3.0,1.0,2.0,-8.0,-16.0,-72.0,3,9,9459.49334874,36230.0,0,E0_2011_2012_268
5.0,7.0,15.0,22.0,30.0,56.0,-26.0,27.0,13.0,3.0,2.0,8.0,11.0,17.0,28.0,-11.0,0.0,0.0,0.0,3.0,1.30769230769,2.15384615385,38.0,5.0,7.0,15.0,22.0,38.0,60.0,-22.0,27.0,13.0,1.0,6.0,6.0,9.0,18.0,33.0,-15.0,1.0,0.0,1.0,2.0,1.38461538462,2.53846153846,50.0,0.0,0.0,0.0,0.0,-4.0,-12.0,3,10,7539.78579623,27828.0,0,E0_2011_2012_274
6.0,12.0,9.0,30.0,30.0,35.0,-5.0,27.0,13.0,3.0,4.0,6.0,13.0,14.0,17.0,-3.0,2.0,0.0,2.0,1.0,1.07692307692,1.30769230769,70.0,9.0,9.0,9.0,36.0,37.0,36.0,1.0,27.0,13.0,2.0,5.0,6.0,11.0,8.0,17.0,-9.0,3.0,1.0,0.0,2.0,0.615384615385,1.30769230769,62.0,-3.0,3.0,0.0,-6.0,-6.0,8.0,3,10,4586.81371232,42785.0,1,E0_2011_2012_269
6.0,2.0,19.0,20.0,29.0,56.0,-27.0,27.0,13.0,2.0,2.0,9.0,8.0,15.0,27.0,-12.0,4.0,1.0,1.0,1.0,1.15384615385,2.07692307692,55.0,5.0,7.0,15.0,22.0,28.0,46.0,-18.0,27.0,13.0,3.0,2.0,8.0,11.0,14.0,24.0,-10.0,1.0,0.0,1.0,2.0,1.07692307692,1.84615384615,58.0,1.0,-5.0,4.0,-2.0,-9.0,-3.0,3,10,9700.3815496,28100.0,1,E0_2011_2012_270
13.0,7.0,7.0,46.0,47.0,32.0,15.0,27.0,13.0,8.0,2.0,3.0,26.0,30.0,19.0,11.0,7.0,2.0,1.0,0.0,2.30769230769,1.46153846154,173.0,10.0,6.0,11.0,36.0,27.0,38.0,-11.0,27.0,13.0,4.0,2.0,7.0,14.0,9.0,24.0,-15.0,1.0,0.0,1.0,2.0,0.692307692308,1.84615384615,53.0,3.0,1.0,-4.0,10.0,26.0,120.0,3,10,6606.59652001,42449.0,1,E0_2011_2012_271
9.0,7.0,10.0,34.0,27.0,28.0,-1.0,26.0,13.0,5.0,3.0,5.0,18.0,14.0,13.0,1.0,7.0,2.0,1.0,0.0,1.07692307692,1.0,63.0,16.0,5.0,6.0,53.0,52.0,33.0,19.0,27.0,13.0,6.0,3.0,4.0,21.0,22.0,20.0,2.0,1.0,0.0,1.0,2.0,1.69230769231,1.53846153846,90.0,-7.0,2.0,4.0,-19.0,-20.0,-27.0,3,10,8769.47189374,40157.0,1,E0_2011_2012_272
9.0,7.0,11.0,34.0,35.0,31.0,4.0,27.0,13.0,5.0,4.0,4.0,19.0,20.0,13.0,7.0,6.0,2.0,0.0,1.0,1.53846153846,1.0,64.0,10.0,9.0,7.0,39.0,30.0,25.0,5.0,26.0,13.0,6.0,1.0,6.0,19.0,15.0,15.0,0.0,3.0,1.0,0.0,2.0,1.15384615385,1.15384615385,119.0,-1.0,-2.0,4.0,-5.0,-1.0,-55.0,3,10,9857.31593192,48707.0,1,E0_2011_2012_273
9.0,8.0,10.0,35.0,38.0,44.0,-6.0,27.0,13.0,5.0,4.0,4.0,19.0,20.0,17.0,3.0,4.0,1.0,1.0,1.0,1.53846153846,1.30769230769,37.0,4.0,8.0,15.0,20.0,23.0,52.0,-29.0,27.0,13.0,3.0,2.0,8.0,11.0,12.0,28.0,-16.0,3.0,1.0,0.0,2.0,0.923076923077,2.15384615385,38.0,5.0,0.0,-5.0,15.0,23.0,-1.0,3,10,13922.0096856,27010.0,0,E0_2011_2012_276
8.0,9.0,10.0,33.0,30.0,34.0,-4.0,27.0,13.0,5.0,6.0,2.0,21.0,18.0,10.0,8.0,4.0,1.0,1.0,1.0,1.38461538462,0.769230769231,35.0,21.0,3.0,3.0,66.0,69.0,19.0,50.0,27.0,13.0,7.0,3.0,3.0,24.0,27.0,13.0,14.0,6.0,2.0,0.0,1.0,2.07692307692,1.0,202.0,-13.0,6.0,7.0,-33.0,-54.0,-167.0,3,10,10281.6939073,20520.0,1,E0_2011_2012_277
20.0,4.0,3.0,64.0,66.0,27.0,39.0,27.0,13.0,10.0,1.0,2.0,31.0,37.0,15.0,22.0,9.0,3.0,0.0,0.0,2.84615384615,1.15384615385,162.0,10.0,5.0,12.0,35.0,34.0,35.0,-1.0,27.0,13.0,6.0,3.0,4.0,21.0,20.0,19.0,1.0,7.0,2.0,1.0,0.0,1.53846153846,1.46153846154,50.0,10.0,-1.0,-9.0,29.0,40.0,112.0,3,10,6332.01438957,75811.0,1,E0_2011_2012_275
15.0,4.0,8.0,49.0,55.0,38.0,17.0,27.0,13.0,9.0,2.0,2.0,29.0,29.0,11.0,18.0,6.0,2.0,0.0,1.0,2.23076923077,0.846153846154,143.0,12.0,8.0,7.0,44.0,39.0,39.0,0.0,27.0,13.0,5.0,3.0,5.0,18.0,18.0,24.0,-6.0,3.0,1.0,0.0,2.0,1.38461538462,1.84615384615,64.0,3.0,-4.0,1.0,5.0,17.0,79.0,3,11,18223.8520168,60361.0,1,E0_2011_2012_278
10.0,9.0,8.0,39.0,30.0,26.0,4.0,27.0,13.0,4.0,8.0,1.0,20.0,15.0,10.0,5.0,2.0,0.0,2.0,1.0,1.15384615385,0.769230769231,119.0,10.0,7.0,10.0,37.0,28.0,28.0,0.0,27.0,13.0,4.0,4.0,5.0,16.0,13.0,15.0,-2.0,3.0,0.0,3.0,0.0,1.0,1.15384615385,63.0,0.0,2.0,-2.0,2.0,4.0,56.0,3,11,62.4311175977,45276.0,1,E0_2011_2012_279
9.0,9.0,10.0,36.0,37.0,37.0,0.0,28.0,14.0,7.0,4.0,3.0,25.0,29.0,19.0,10.0,7.0,2.0,1.0,0.0,2.07142857143,1.35714285714,62.0,9.0,9.0,10.0,36.0,31.0,34.0,-3.0,28.0,14.0,3.0,3.0,8.0,12.0,12.0,24.0,-12.0,6.0,2.0,0.0,1.0,0.857142857143,1.71428571429,35.0,0.0,0.0,0.0,0.0,3.0,27.0,3,11,3404.87245252,25700.0,0,E0_2011_2012_280
4.0,9.0,15.0,21.0,24.0,53.0,-29.0,28.0,14.0,1.0,6.0,7.0,9.0,11.0,24.0,-13.0,2.0,0.0,2.0,1.0,0.785714285714,1.71428571429,38.0,10.0,5.0,13.0,35.0,34.0,37.0,-3.0,28.0,14.0,6.0,3.0,5.0,21.0,20.0,21.0,-1.0,4.0,1.0,1.0,1.0,1.42857142857,1.5,50.0,-6.0,4.0,2.0,-14.0,-26.0,-12.0,3,11,7618.52961689,25133.0,0,E0_2011_2012_281
12.0,8.0,8.0,44.0,40.0,41.0,-1.0,28.0,14.0,7.0,5.0,2.0,26.0,21.0,15.0,6.0,5.0,1.0,2.0,0.0,1.5,1.07142857143,64.0,9.0,9.0,10.0,36.0,39.0,45.0,-6.0,28.0,14.0,4.0,4.0,6.0,16.0,18.0,27.0,-9.0,3.0,1.0,0.0,2.0,1.28571428571,1.92857142857,37.0,3.0,-1.0,-2.0,8.0,5.0,27.0,3,11,15022.8643385,52409.0,1,E0_2011_2012_282
5.0,7.0,16.0,22.0,30.0,58.0,-28.0,28.0,14.0,3.0,2.0,9.0,11.0,17.0,30.0,-13.0,0.0,0.0,0.0,3.0,1.21428571429,2.14285714286,38.0,21.0,4.0,3.0,67.0,68.0,27.0,41.0,28.0,14.0,10.0,3.0,1.0,33.0,29.0,12.0,17.0,7.0,2.0,1.0,0.0,2.07142857143,0.857142857143,162.0,-16.0,3.0,13.0,-45.0,-69.0,-124.0,3,11,5633.72467239,27828.0,0,E0_2011_2012_283
6.0,7.0,15.0,25.0,40.0,60.0,-20.0,28.0,14.0,4.0,1.0,9.0,13.0,20.0,27.0,-7.0,4.0,1.0,1.0,1.0,1.42857142857,1.92857142857,50.0,10.0,7.0,11.0,37.0,36.0,31.0,5.0,28.0,14.0,4.0,3.0,7.0,15.0,15.0,18.0,-3.0,4.0,1.0,1.0,1.0,1.07142857143,1.28571428571,64.0,-4.0,0.0,4.0,-12.0,-25.0,-14.0,3,12,7779.49290957,31154.0,1,E0_2011_2012_284
